@RELATION motion_tracking.arff

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE std_x NUMERIC
@ATTRIBUTE min_x NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE range_x NUMERIC
@ATTRIBUTE rms_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE std_y NUMERIC
@ATTRIBUTE min_y NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE range_y NUMERIC
@ATTRIBUTE rms_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE std_z NUMERIC
@ATTRIBUTE min_z NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE range_z NUMERIC
@ATTRIBUTE rms_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE std_mag NUMERIC
@ATTRIBUTE mag_energy NUMERIC
@ATTRIBUTE spectral_entropy NUMERIC
@ATTRIBUTE class {left_hand,left_pocket,right_hand,right_pocket}

@DATA
-9.195109412193228,2.706821518345436,-17.23721742240457,-5.692007044975489,11.545210377429079,9.583314425403096,-5.722732656850741,1.6158676652076973,-8.92905802596564,-2.8371158163760186,6.091942209589622,5.945377226179652,-2.1881106320937773,1.119720205278562,-4.482852118246224,1.8095733744096856,6.29242549265591,2.456678507215502,11.333044207141414,2.194434215457867,133.2291116101959,0.6017881175313516,left_hand
-8.784197416345597,2.6156565751237872,-17.23721742240457,-3.2967622760426036,13.940455146361966,9.163472580489156,-5.911581463831938,1.712452008183589,-9.67941819882963,-3.285188482736241,6.394229716093389,6.15341179499643,-1.9353534913895774,1.1827672378700949,-6.052479564756477,1.8095733744096856,7.862052939166163,2.2665979198936723,11.036848981732323,2.280068826621168,126.98449316911902,0.655079393667243,left_hand
-8.530547291208869,2.7936172938310966,-15.32691344402572,-3.2967622760426036,12.030151167983117,8.97413611594885,-5.84738323888359,2.008080309702618,-11.069787323572509,-2.940677684382962,8.129109639189547,6.18093129585305,-2.032878082901303,1.2675441656274509,-6.1229971353744865,0.5321218016144964,6.655118936988983,2.3939814171873603,10.824643564267676,2.7095478104272437,124.47747859337719,0.8803495713364395,left_hand
-8.729231466915902,3.0430466731907826,-16.337967235464063,-3.4949026211538383,12.843064614310226,9.241907092664832,-5.598213026094322,1.9928478815924884,-11.069787323572509,-2.8371853901753674,8.232601933397142,5.940654338824207,-2.005818961135243,1.2144579976131225,-6.1229971353744865,0.5321218016144964,6.655118936988983,2.34323897657959,10.865612695898989,2.861425693328836,126.20794394765078,0.8878433412262988,left_hand
-8.819084574021685,2.622574029605515,-16.337967235464063,-5.441402747437973,10.89656448802609,9.19888093321104,-5.51384013705569,1.8019258587444116,-8.71655317620283,-2.74625920424434,5.9702939719584895,5.79939403616524,-1.901498347056894,0.8826796579582574,-4.941972375215617,-0.06531159652443191,4.876660778691185,2.095443718135841,10.824007564808081,2.3469417907259547,122.63945666455803,0.740037749421522,left_hand
-8.812296969283695,2.369244302578504,-16.156793528202034,-5.982270116313209,10.174523411888824,9.123680526321774,-5.692913815277433,1.8895641350215717,-9.618241434579536,-2.74625920424434,6.871982230335196,5.996806461738179,-1.7917595197536593,0.9171129044786083,-4.962745249057582,-0.1775833162452199,4.785161932812362,2.011777894348993,10.901019254232324,2.110460893163368,123.26377078503106,0.7584011703347612,left_hand
-9.089827949785208,2.774091499877154,-17.20791785149566,-5.761814647092908,11.446103204402753,9.501667707423666,-5.831516193655902,1.9020301107793538,-9.618241434579536,-2.4723483016787533,7.145893132900783,6.132375425021946,-1.7153511550320084,1.0344384294914566,-4.962745249057582,0.4354431091208071,5.3981883581783885,2.001771238572815,11.236691775883834,2.383840990975688,131.91723944217725,0.7515702580773955,left_hand
-9.5642804291728,3.1205156790037765,-17.20791785149566,-5.621054283430326,11.586863568065336,10.058026562967392,-5.800625902749688,1.8675706174975542,-8.833669725158751,-2.150806449513417,6.682863275645334,6.092410493590225,-1.598583930245797,1.076343316701721,-4.498270484536058,0.8443106167679226,5.342581101303981,1.9256516901859986,11.635880330939393,2.573475085268791,141.9830367368329,0.7429108348048248,left_hand
-9.580722319091272,3.0739359443174075,-16.784767579469086,-5.3667588128509145,11.418008766618172,10.05940354633306,-5.870551846964543,1.8835941859185856,-9.268222977340862,-2.150806449513417,7.117416527827445,6.163877612477697,-1.7405242669735597,1.1762416939318583,-5.654412925033494,0.8443106167679226,6.498723541801416,2.0990430314476236,11.730098487459594,2.456350558169074,143.59839556959105,0.7405527821449114,left_hand
-9.475300546584604,2.915984688687186,-17.16323115336161,-5.3667588128509145,11.796472340510697,9.911677097064777,-6.014707878463723,1.782798888425715,-9.268222977340862,-2.393429347082682,6.87479363025818,6.272083414353681,-1.8808026801625228,1.199487398884297,-5.654412925033494,2.406422949253852,8.060835874287346,2.2291079441193076,11.731435261540401,2.2269955293126973,142.56103435759746,0.6453559219108089,left_hand
-9.48787367161538,2.9035488372055243,-17.16323115336161,-5.867480486632613,11.295750666728999,9.92006874430064,-5.7603088759073815,1.8271415620086326,-8.544569679735142,-2.159614044917542,6.3849556348176,6.041750060507324,-1.7516363555287575,1.1215799110687952,-4.6132292815370155,2.406422949253852,7.019652230790868,2.0784172292972736,11.593539933161615,2.2034521916052197,139.24084852249942,0.7183580827398588,left_hand
-9.575927165495882,2.8118292408715484,-16.222716656930913,-5.803087319690282,10.419629337240632,9.97821795352237,-5.560096949289596,1.8141343931119553,-9.067308498212512,-2.0383123855818117,7.028996112630701,5.84714802681158,-1.8378005779930457,1.1748728772776846,-5.197674261356139,1.9998171639718978,7.197491425328036,2.179648113204774,11.552840326065656,2.2511913750652446,138.5103869410442,0.7441194819947313,left_hand
-9.453201580914827,2.6563163245471206,-15.910980540479853,-5.803087319690282,10.10789322078957,9.817504779673925,-5.4794326174461,1.5569420918014474,-9.145808760792438,-2.0383123855818117,7.107496375210626,5.695261865380571,-1.976649750530805,1.2014771280773078,-5.226795172238482,1.9998171639718978,7.22661233621038,2.311579737472011,11.357212312055557,2.2808719303727054,134.16237363375345,0.6236553692655036,left_hand
-9.316309110773911,2.6604117035008317,-16.58764562818402,-6.184057942961709,10.403587685222313,9.686880791219085,-5.600964017156471,1.7131250089577157,-9.62061815234858,-3.073111988530981,6.5475061638176,5.855832392515233,-2.0915187152254626,1.0820494847953244,-5.30504710788266,0.32675146599113125,5.631798573873791,2.35358627106874,11.314254829535356,2.3844267063205,133.66913846589358,0.7046738921472553,left_hand
-9.491665042248368,2.584469359102901,-16.58764562818402,-5.65080595880874,10.936839669375281,9.835519934679187,-5.786181040519365,2.111549850460794,-9.62061815234858,-1.0361540125117357,8.584464139836845,6.157598184910534,-2.0486342164911213,1.222494624128347,-5.30504710788266,0.8835745345132618,6.188621642395922,2.384082069481037,11.62133447809091,2.305174096910186,140.3424051555127,0.8788761243369005,left_hand
-9.24804949480105,2.310631267302362,-15.13261777134399,-5.1225208564133045,10.010096914930685,9.53092186412953,-5.740804100654365,1.9531006403798654,-9.448185575951417,-1.0361540125117357,8.412031563439681,6.062356651197012,-2.1225141140889177,1.5626042853100301,-5.025174716527385,0.8835745345132618,5.908749251040646,2.633337490031976,11.444154921252526,1.8915700334431775,134.52864815814246,0.835937121482582,left_hand
-8.526118735910737,1.935014232381519,-13.65452241587953,-5.1225208564133045,8.532001559466226,8.741857369742144,-5.936336409754887,1.6354739262689963,-9.037692877688876,-2.370503647771056,6.66718922991782,6.156407716259955,-2.209933025733145,1.5966591122492237,-5.412334975692747,0.6576478279815606,6.069982803674307,2.72401338906389,10.927429083681817,1.5377560206361667,121.76145706103438,0.5656309608055211,left_hand
-8.223213511706088,1.8511699285716559,-14.201544663498085,-5.5265174584403045,8.67502720505778,8.42797504391202,-6.0086333218994445,1.5358002888563758,-9.037692877688876,-3.579670726617241,5.458022151071635,6.200842232009719,-1.971641784176312,1.2750710760376174,-5.412334975692747,0.07067542928789311,5.483010404980639,2.346266487717503,10.5857656690101,1.7175434214555256,114.9934914391084,0.531706826544226,left_hand
-8.484875344823573,2.2205765609477757,-14.402609259159743,-6.242208700889106,8.160400558270638,8.769216957089915,-6.080922640620839,1.5695397809595855,-10.059444349490759,-3.5523071132265125,6.507137236264247,6.279222371654332,-1.8642372645862488,1.1065989976987873,-5.3656109089182555,-0.09935673694991781,5.266254171968337,2.1665080814848188,10.805562568671718,2.069018450563486,121.0193993836011,0.5837387865665478,left_hand
-8.7916942891611,2.4370140080710745,-14.945847106678963,-6.242208700889106,8.703638405789857,9.121564044167389,-6.227632347490223,1.6164596251000813,-10.059444349490759,-3.5523071132265125,6.507137236264247,6.432973628092523,-1.9805683884578427,1.069485675572773,-5.3656109089182555,0.2615266734909195,5.627137582409175,2.249594182492808,11.192057793045455,2.1014304212928057,129.65586437852795,0.5732050253174333,left_hand
-8.906684677122822,2.4102187968761872,-14.945847106678963,-5.934462031098172,9.01138507558079,9.225445648943836,-6.0174145216434605,1.5978036073743758,-9.30660218331975,-2.958649167970478,6.3479530153492725,6.224898398607408,-2.0203680401830937,0.8931734817610757,-4.567433087726764,0.2615266734909195,4.828959761217684,2.2080798901126575,11.160494861525251,2.0494766832408464,128.73578631677873,0.595976983345759,left_hand
