"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.224093275E1,2.834505615E0,-9.015601959E0,-9.665400696E-1,9.499984236E0
7.225099775E1,2.040856018E0,-9.200317841E0,3.802093506E-2,9.424032430E0
7.226106375E1,1.271605682E0,-8.678203583E0,5.263055420E-1,8.786648733E0
7.227112875E1,6.737489319E-1,-7.510631561E0,8.208929443E-1,7.585340421E0
7.228119475E1,8.232879639E-2,-6.001769257E0,1.326242065E0,6.147107471E0
7.229126075E1,-6.689588928E-1,-4.731061707E0,2.137704620E0,5.234523084E0
7.230132575E1,-1.463656311E0,-3.791465607E0,2.926863556E0,5.008396102E0
7.231139175E1,-2.205513611E0,-3.308120728E0,3.771257629E0,5.479994265E0
7.232145675E1,-3.134930878E0,-3.081641693E0,4.463268585E0,6.264588861E0
7.233152275E1,-4.458478546E0,-2.966082001E0,4.744533691E0,7.154458284E0
7.234158775E1,-5.664819946E0,-2.906505890E0,4.502487030E0,7.798099189E0
7.235165375E1,-6.504124603E0,-2.774480438E0,3.732787628E0,7.995941598E0
7.236171875E1,-6.916666718E0,-2.665507050E0,2.759661255E0,7.909547178E0
7.237178475E1,-6.788832550E0,-2.777474213E0,1.927541656E0,7.584064031E0
7.238184975E1,-6.076014862E0,-3.217109985E0,1.215173035E0,6.981718898E0
7.239191575E1,-4.843627625E0,-3.557502136E0,8.273295593E-1,6.066384773E0
7.240198075E1,-3.778742065E0,-3.835923157E0,3.297642517E-1,5.394621629E0
7.241204675E1,-2.942431183E0,-4.377047882E0,-5.161267090E-1,5.299324127E0
7.242211275E1,-2.346969452E0,-5.389243011E0,-1.709744568E0,6.121718087E0
7.243217775E1,-2.046544189E0,-7.017856293E0,-3.869603119E0,8.271183613E0
7.244224375E1,-8.547225952E-1,-9.215436401E0,-8.404123535E0,1.250136437E1
7.245230875E1,6.440506897E0,-1.264600250E1,-1.337857910E1,1.950353525E1
7.246237475E1,2.063638641E1,-1.686662567E1,-8.902736664E0,2.809986167E1
7.247243975E1,2.489847336E1,-2.243250137E1,-1.003662872E0,3.352847197E1
7.248250575E1,1.948019073E1,-2.568448883E1,-2.116598511E0,3.230558445E1
7.249257075E1,1.434571793E1,-2.197789673E1,-6.652316437E0,2.707546641E1
7.250263675E1,1.392000320E1,-1.425605438E1,-7.999365234E0,2.147071075E1
7.251270175E1,1.280078064E1,-8.086484070E0,-6.544690247E0,1.649497439E1
7.252276775E1,1.057625656E1,-4.616849213E0,-3.003354492E0,1.192445545E1
7.253283375E1,7.949518890E0,-4.471950531E0,1.710942078E-1,9.122634782E0
7.254289875E1,5.555996246E0,-9.553882599E0,1.809586945E0,1.119912371E1
7.255296475E1,4.010160828E0,-1.471619751E1,2.135159912E0,1.540151833E1
7.256302975E1,4.962181091E0,-1.690479630E1,3.201841736E-1,1.762095051E1
7.257309575E1,9.733209686E0,-1.875973892E1,-6.041436768E0,2.198094933E1
7.258316075E1,1.433643723E1,-1.842114304E1,-4.012256470E0,2.368480832E1
7.259322675E1,1.018901184E1,-1.383887192E1,3.436403961E0,1.752538760E1
7.260329175E1,1.788031769E0,-9.541458435E0,5.042414246E0,1.093903232E1
7.261335775E1,-2.709665222E0,-6.804400177E0,4.268822937E0,8.477322493E0
7.262342275E1,-4.938829651E0,-4.783901825E0,1.744622040E0,7.093762123E0
7.263348875E1,-6.086942139E0,-3.638633423E0,1.271006927E0,7.204580237E0
7.264355475E1,-5.838907928E0,-3.157833252E0,1.555265808E0,6.817888851E0
7.265361975E1,-5.264552307E0,-3.196902008E0,1.882185974E0,6.440366254E0
7.266368575E1,-4.498595123E0,-3.988455963E0,2.348166962E0,6.454380461E0
7.267375075E1,-3.725303192E0,-5.682782593E0,1.830393677E0,7.037204195E0
7.268381675E1,-3.029400330E0,-7.921227722E0,1.199306030E0,8.565129884E0
7.269388175E1,-2.507286072E0,-1.025756927E1,8.357121277E-1,1.059257408E1
7.270394775E1,-2.447560272E0,-1.241293716E1,6.879693604E-1,1.267062990E1
7.271401275E1,-2.748584290E0,-1.388722137E1,1.113833771E0,1.420036122E1
7.272407875E1,-3.133433990E0,-1.446651672E1,1.881138153E0,1.492103198E1
7.273414375E1,-3.341351624E0,-1.404244858E1,2.461930389E0,1.464295373E1
7.274420975E1,-3.160228271E0,-1.271964935E1,2.583777008E0,1.335860869E1
7.275427475E1,-2.636766815E0,-1.105795486E1,2.352507935E0,1.160884140E1
7.276434075E1,-2.120191040E0,-9.509874115E0,2.017504578E0,9.950037208E0
7.277440675E1,-1.492546234E0,-8.601263580E0,1.658850403E0,8.886012272E0
7.278447175E1,-7.589218140E-1,-8.325986023E0,1.358125763E0,8.470095109E0
7.279453775E1,-1.731898499E-1,-8.308472443E0,1.052611084E0,8.376675901E0
7.280460275E1,1.257385254E-2,-8.292904816E0,6.978488159E-1,8.322224544E0
7.281466875E1,1.410067749E-1,-8.461903381E0,5.530998230E-1,8.481132658E0
7.282473375E1,2.499801636E-1,-8.532257080E0,5.325924683E-1,8.552517507E0
7.283479975E1,3.544628906E-1,-8.524024200E0,4.468208313E-1,8.543083832E0
7.284486475E1,6.291416931E-1,-8.600964203E0,4.071533203E-1,8.633549578E0
7.285493075E1,8.973838806E-1,-8.880582733E0,4.587959290E-1,8.937591466E0
7.286499675E1,1.340462494E0,-9.169182587E0,6.017486572E-1,9.286164464E0
7.287506175E1,1.873803406E0,-9.358089752E0,8.063731384E-1,9.577850524E0
7.288512775E1,2.312541046E0,-9.386231232E0,1.150657196E0,9.735152531E0
7.289519275E1,2.536774750E0,-9.176367645E0,1.490151215E0,9.636467192E0
7.290525875E1,2.484683075E0,-8.805588684E0,1.892664185E0,9.343137576E0
7.291532346E1,2.183209991E0,-8.297844543E0,2.148033142E0,8.845036818E0
7.292538946E1,2.156565399E0,-8.158634033E0,1.743125153E0,8.616993032E0
7.293545446E1,2.496658173E0,-8.447832642E0,1.067729645E0,8.873512549E0
7.294552046E1,2.815046082E0,-8.704698486E0,7.361691284E-1,9.178137347E0
7.295558546E1,3.079096985E0,-8.777896271E0,7.095245361E-1,9.329293985E0
7.296565146E1,3.120560760E0,-8.890611877E0,6.815327454E-1,9.446976548E0
7.297571646E1,2.849025421E0,-9.061406708E0,7.173083496E-1,9.525784411E0
7.298578246E1,2.432292023E0,-9.257049866E0,7.696994019E-1,9.602158813E0
7.299584846E1,2.298619995E0,-9.461374969E0,8.548722839E-1,9.774051198E0
7.300591346E1,2.340383148E0,-9.700278168E0,9.015751648E-1,1.001926283E1
7.301597946E1,2.415676575E0,-1.018841309E1,1.008303223E0,1.051931224E1
7.302604446E1,2.579885101E0,-1.100421661E1,1.271905060E0,1.137393217E1
7.303611046E1,2.741548920E0,-1.197824112E1,1.092727661E0,1.233646645E1
7.304617546E1,2.941533051E0,-1.279254776E1,-3.427871704E-2,1.312642640E1
7.305624146E1,3.079396362E0,-1.319655762E1,-1.953138428E0,1.369111261E1
7.306630646E1,3.516188049E0,-1.282383270E1,-4.277953949E0,1.396836259E1
7.307637246E1,4.589156799E0,-1.155222702E1,-5.555247803E0,1.361525201E1
7.308643846E1,5.477409668E0,-1.062819855E1,-3.870501251E0,1.256747393E1
7.309650346E1,5.766608276E0,-1.077818665E1,-1.322799225E0,1.229523795E1
7.310656946E1,6.265221405E0,-1.187540497E1,-2.085163879E-1,1.342839236E1
7.311663446E1,7.352260895E0,-1.291529251E1,3.381468201E-1,1.486522331E1
7.312670046E1,8.072563019E0,-1.322395065E1,1.168170776E0,1.553717373E1
7.313676546E1,8.221054230E0,-1.262190262E1,1.184486847E0,1.510963823E1
7.314683146E1,8.156239014E0,-1.137424713E1,1.267863464E-1,1.399692136E1
7.315689646E1,8.395142212E0,-1.040261765E1,-1.018631744E0,1.340635958E1
7.316696246E1,8.324788513E0,-9.940079498E0,-1.522633667E0,1.305471936E1
7.317702746E1,8.272996216E0,-9.789642334E0,-2.751128998E0,1.310909128E1
7.318709346E1,9.228459320E0,-1.030666718E1,-6.630312195E0,1.534121538E1
7.319715946E1,9.044491882E0,-1.220262451E1,-9.678423615E0,1.801051809E1
7.320722446E1,5.364694061E0,-1.504341705E1,-6.452481995E0,1.722552939E1
7.321729046E1,1.876348114E0,-1.697335373E1,-1.334474945E0,1.712881322E1
7.322735546E1,-6.556365967E-1,-1.851993759E1,1.429527283E0,1.858659452E1
7.323742146E1,-2.803669739E0,-1.924023972E1,2.034718781E0,1.954961557E1
7.324748646E1,-3.941304016E0,-1.966400848E1,2.299218750E0,2.018646858E1
7.325755246E1,-5.143903198E0,-1.965038681E1,2.915786591E0,2.052070304E1
7.326761746E1,-6.068231049E0,-1.889715317E1,3.806135101E0,2.020921795E1
7.327768346E1,-6.371949463E0,-1.757345581E1,4.888983307E0,1.932175579E1
7.328774846E1,-5.662275238E0,-1.547302368E1,5.308860168E0,1.731068511E1
7.329781446E1,-4.185895386E0,-1.276650192E1,5.463488617E0,1.450362022E1
7.330788046E1,-2.867287445E0,-1.047761169E1,4.828359375E0,1.188758758E1
7.331794546E1,-1.713935852E0,-8.766070862E0,4.471800842E0,9.988922726E0
7.332801146E1,1.279988251E0,-7.609725494E0,4.725672913E-1,7.731080899E0
7.333807646E1,5.328319702E0,-7.321425018E0,-4.820725250E0,1.025834524E1
7.334814246E1,5.130580902E0,-8.261170807E0,-2.740201721E0,1.010339096E1
7.335820746E1,4.456981659E0,-9.269773407E0,-1.279389496E0,1.036485514E1
7.336827346E1,3.573967896E0,-9.778116302E0,-4.891827393E-1,1.042228884E1
7.337833846E1,2.302062836E0,-9.425000610E0,9.520202637E-2,9.702535402E0
7.338840446E1,1.282532959E0,-8.208330688E0,5.914201355E-1,8.328947188E0
7.339846946E1,5.282514954E-1,-6.541696472E0,9.166937256E-1,6.626701273E0
7.340853546E1,9.520202637E-2,-5.012177124E0,1.525627441E0,5.240087980E0
7.341860146E1,-5.146298218E-1,-3.942651215E0,2.285297699E0,4.586058005E0
7.342866646E1,-1.432820435E0,-3.380121002E0,3.288960571E0,4.929041897E0
7.343873246E1,-2.599793701E0,-3.168012085E0,4.141437836E0,5.826382686E0
7.344879746E1,-4.111350403E0,-3.042273560E0,4.488116913E0,6.804544362E0
7.345886346E1,-5.588329010E0,-2.931054840E0,4.471202087E0,7.733831632E0
7.346892846E1,-6.614744568E0,-2.755619659E0,3.935615845E0,8.175411762E0
7.347899446E1,-7.210805054E0,-2.524200897E0,3.008593597E0,8.210903429E0
7.348905946E1,-7.253915405E0,-2.468965759E0,2.050585785E0,7.932211715E0
7.349912546E1,-6.500981140E0,-2.779420166E0,1.386865997E0,7.204951737E0
7.350919146E1,-5.231321411E0,-3.166365509E0,9.310638428E-1,6.185424328E0
7.351925646E1,-3.910318451E0,-3.379971313E0,4.444258118E-1,5.187707660E0
7.352932246E1,-2.909349976E0,-3.733536072E0,-1.508862305E-1,4.735649431E0
7.353938746E1,-2.189945984E0,-4.378694458E0,-1.011446686E0,4.999185230E0
7.354945346E1,-1.649869080E0,-5.596112823E0,-2.602787476E0,6.388509165E0
7.355951846E1,-8.147557068E-1,-7.594157867E0,-5.857020264E0,9.624954387E0
7.356958446E1,3.678001556E0,-1.057311310E1,-1.188932602E1,1.633017113E1
7.357964946E1,1.803823929E1,-1.449525696E1,-1.147468826E1,2.582942163E1
7.358971546E1,2.808205307E1,-2.060450272E1,-2.385589142E0,3.491186435E1
7.359978046E1,2.604074799E1,-2.667797287E1,-8.243357849E-1,3.728960072E1
7.360984646E1,1.841725113E1,-2.566637650E1,-6.455026703E0,3.224322241E1
7.361991246E1,1.481394424E1,-1.767150192E1,-8.199648743E0,2.447384653E1
7.362997746E1,1.327170135E1,-9.572893066E0,-6.400839386E0,1.757125731E1
7.364004346E1,1.025457550E1,-4.496649170E0,-2.614014130E0,1.149822779E1
7.365010846E1,7.036268005E0,-3.727548523E0,6.833290100E-1,7.991909908E0
7.366017446E1,4.336631927E0,-9.031918030E0,2.179767151E0,1.025345330E1
7.367023946E1,1.895807648E0,-1.431069077E1,1.949545898E0,1.456676649E1
7.368030546E1,1.969604187E0,-1.662862061E1,-1.178798676E0,1.678630186E1
7.369037046E1,6.628665619E0,-1.907154053E1,-8.380472717E0,2.186081400E1
7.370043646E1,1.228270798E1,-1.943633194E1,-4.016148376E0,2.334020913E1
7.371050146E1,9.611063690E0,-1.584604797E1,2.602338409E0,1.871475212E1
7.372056746E1,9.485774231E-1,-1.139744888E1,4.264032898E0,1.220588451E1
7.373063346E1,-3.184328156E0,-8.102800140E0,3.789369965E0,9.494979760E0
7.374069846E1,-5.034331055E0,-5.758225708E0,3.214415588E0,8.296633055E0
7.375076446E1,-5.839207306E0,-4.370461578E0,2.988834686E0,7.882284513E0
7.376082946E1,-5.374274139E0,-3.595373383E0,2.579136658E0,6.961427884E0
7.377089546E1,-4.596641235E0,-3.444187775E0,2.562670898E0,6.289580448E0
7.378096046E1,-3.964954834E0,-4.104913788E0,2.337089996E0,6.167104158E0
7.379102646E1,-3.300037537E0,-5.551954651E0,1.603465576E0,6.654738916E0
7.380109146E1,-2.598745880E0,-7.372019806E0,1.042132874E0,7.885822538E0
7.381115746E1,-2.148033142E0,-9.203161926E0,7.259902954E-1,9.478359443E0
7.382122346E1,-2.050436096E0,-1.104687790E1,5.418731689E-1,1.124861885E1
7.383128846E1,-2.047592010E0,-1.244422211E1,7.599696350E-1,1.263443116E1
7.384135446E1,-2.265089722E0,-1.312590454E1,1.437909851E0,1.339729772E1
7.385141946E1,-2.618804169E0,-1.321212524E1,2.254461823E0,1.365653641E1
7.386148546E1,-2.582280121E0,-1.273581573E1,2.726130981E0,1.327783729E1
7.387155046E1,-1.935475159E0,-1.163949554E1,2.724634094E0,1.210981220E1
7.388161646E1,-1.286724243E0,-1.028900391E1,2.516417084E0,1.067012725E1
7.389168146E1,-7.467970276E-1,-9.163045349E0,2.432441711E0,9.509778049E0
7.390174746E1,-2.224374390E-1,-8.387657776E0,2.202220459E0,8.674794311E0
7.391181362E1,2.002835083E-1,-8.056097260E0,1.640289001E0,8.223829068E0
7.392187862E1,6.277944946E-1,-8.196804657E0,9.710307312E-1,8.277960690E0
7.393194462E1,7.969427490E-1,-8.455766144E0,5.596861267E-1,8.511659496E0
7.394200962E1,7.137158203E-1,-8.632847900E0,4.716691589E-1,8.675132560E0
7.395207562E1,9.205856323E-1,-8.750203857E0,3.971241760E-1,8.807454403E0
7.396214062E1,1.241667938E0,-8.902287598E0,2.826123047E-1,8.992904617E0
7.397220662E1,1.495839386E0,-9.256002045E0,2.960842896E-1,9.380766239E0
7.398227162E1,1.941462708E0,-9.542655945E0,4.595443726E-1,9.748986663E0
7.399233762E1,2.395618286E0,-9.555379486E0,7.179071045E-1,9.877229101E0
7.400240262E1,2.597398682E0,-9.202862549E0,1.429826660E0,9.668689843E0
7.401246862E1,2.423011322E0,-8.673862610E0,1.688937836E0,9.162935526E0
7.402253462E1,2.400108948E0,-8.489895172E0,1.263522491E0,8.912650115E0
7.403259963E1,2.662363586E0,-8.549022217E0,7.203021240E-1,8.982916891E0
7.404266562E1,3.008743286E0,-8.557404785E0,2.769241333E-1,9.075152880E0
7.405273062E1,2.993924103E0,-8.498876495E0,1.993853760E-1,9.013003814E0
7.406279662E1,2.766696625E0,-8.381670227E0,3.987707520E-1,8.835497955E0
7.407286162E1,2.503843231E0,-8.354875946E0,6.638694763E-1,8.747222741E0
7.408292762E1,2.253114624E0,-8.574918365E0,8.520281982E-1,8.906834597E0
7.409299262E1,2.109263763E0,-9.028175812E0,9.702822876E-1,9.321931121E0
7.410305862E1,2.006726990E0,-9.487121429E0,1.018182678E0,9.750339594E0
7.411312463E1,1.890718231E0,-9.707912292E0,1.038240967E0,9.944662931E0
7.412318962E1,1.845063171E0,-9.677076416E0,1.075214081E0,9.909901684E0
7.413325562E1,1.808239746E0,-9.898765411E0,1.150058441E0,1.012807593E1
7.414332062E1,1.837279358E0,-1.048868866E1,1.025068359E0,1.069761424E1
7.415338662E1,1.823807373E0,-1.133877090E1,1.249900818E-1,1.148519140E1
7.416345162E1,1.757345581E0,-1.233375183E1,-2.020797729E0,1.262114580E1
7.417351762E1,2.419418793E0,-1.317889435E1,-4.829257507E0,1.424284282E1
7.418358263E1,4.132306824E0,-1.272069717E1,-6.033952332E0,1.467312772E1
7.419364862E1,5.202132111E0,-1.114372650E1,-3.851191406E0,1.288706693E1
7.420371462E1,5.507347412E0,-1.035022659E1,-6.057902527E-1,1.173989131E1
7.421377962E1,5.958808594E0,-1.073028625E1,7.442523193E-1,1.229635533E1
7.422384562E1,7.236252136E0,-1.199380875E1,9.475296021E-1,1.403967968E1
7.423391062E1,8.901239777E0,-1.337363937E1,1.508862305E0,1.613576664E1
7.424397662E1,1.005204666E1,-1.382569931E1,1.899699554E0,1.719890874E1
7.425404162E1,1.043854294E1,-1.307201660E1,1.391656036E0,1.678622957E1
7.426410763E1,1.040785675E1,-1.187480621E1,2.207908630E-1,1.579187302E1
7.427417262E1,1.004366409E1,-1.100271973E1,-6.595285034E-1,1.491207590E1
7.428423862E1,9.147328033E0,-1.053793625E1,-1.139729919E0,1.400073908E1
7.429430462E1,8.768615570E0,-1.071876022E1,-3.153941345E0,1.420309071E1
7.430436962E1,9.066196747E0,-1.213301926E1,-8.962312775E0,1.759912299E1
7.431443562E1,5.461093597E0,-1.533007095E1,-1.023032593E1,1.922223159E1
7.432450062E1,1.556313629E0,-1.715058517E1,-4.059258728E0,1.769300046E1
7.433456662E1,-5.745053101E-1,-1.850511841E1,1.945953369E-3,1.851403434E1
7.434463162E1,-3.312012634E0,-1.948213669E1,1.610051880E0,1.982713657E1
7.435469762E1,-5.153034210E0,-1.971909393E1,2.431992645E0,2.052586211E1
7.436476262E1,-6.168372803E0,-1.938723404E1,2.728076935E0,2.052695960E1
7.437482862E1,-6.878496094E0,-1.833686829E1,3.274889832E0,1.985646873E1
7.438489462E1,-6.705755310E0,-1.664119446E1,3.819756775E0,1.834358332E1
7.439495962E1,-5.757626953E0,-1.466814743E1,4.089346161E0,1.627966736E1
7.440502562E1,-4.110302582E0,-1.256023087E1,4.625531158E0,1.400176865E1
7.441509062E1,-3.198997650E0,-1.074645264E1,4.347708893E0,1.202590549E1
7.442515662E1,-2.822380829E0,-9.348210297E0,4.714745636E0,1.084360160E1
7.443522162E1,-1.821112976E0,-8.369994507E0,5.320984955E0,1.008395465E1
7.444528762E1,1.266665955E0,-7.678881683E0,1.621128845E0,7.949699697E0
7.445535262E1,4.777614899E0,-7.967481537E0,-4.937033386E0,1.052048786E1
7.446541862E1,4.660258942E0,-8.840166779E0,-2.738255768E0,1.036168938E1
7.447548362E1,4.359085236E0,-9.178163910E0,-7.768844604E-1,1.019038107E1
7.448554962E1,3.657344513E0,-9.103319550E0,9.415420532E-2,9.810986735E0
7.449561562E1,2.443967743E0,-8.379574585E0,4.260140991E-1,8.739092434E0
7.450568062E1,1.254092102E0,-7.031477966E0,6.999444580E-1,7.176653234E0
7.451574662E1,4.517605591E-1,-5.475164337E0,1.256187744E0,5.635558514E0
7.452581162E1,-3.989204407E-1,-3.973337402E0,2.110910339E0,4.516911566E0
7.453587762E1,-1.243015137E0,-2.822829895E0,3.085533600E0,4.362794155E0
7.454594262E1,-1.863624573E0,-2.402803345E0,3.858376465E0,4.912599048E0
7.455600862E1,-2.784808960E0,-2.483635254E0,4.201762390E0,5.619467252E0
7.456607362E1,-4.214785309E0,-2.721490631E0,4.029919739E0,6.435151867E0
7.457613962E1,-5.568270721E0,-2.941233673E0,3.674109650E0,7.290787068E0
7.458620562E1,-6.440955963E0,-2.965183868E0,3.130290527E0,7.750932065E0
7.459627062E1,-6.839577026E0,-2.905607758E0,2.566413116E0,7.861860252E0
7.460633663E1,-6.679859161E0,-2.868934021E0,2.058369598E0,7.555672454E0
7.461640162E1,-5.762716370E0,-2.949915619E0,1.662143555E0,6.683832981E0
7.462646762E1,-4.465214539E0,-3.279979248E0,8.360115051E-1,5.603152682E0
7.463653262E1,-3.472179565E0,-3.999233551E0,-2.838098145E-1,5.303814471E0
7.464659862E1,-2.933150482E0,-4.994064789E0,-1.465003510E0,5.974135096E0
7.465666462E1,-2.497855682E0,-6.232289886E0,-3.125949554E0,7.406232568E0
7.466672962E1,-1.363215179E0,-8.151149597E0,-6.387367401E0,1.044500157E1
7.467679562E1,4.324207764E0,-1.144070892E1,-1.190668991E1,1.706920789E1
7.468686062E1,1.817385727E1,-1.531779648E1,-1.024439667E1,2.588187860E1
7.469692662E1,2.706881012E1,-2.039508820E1,-2.968926086E0,3.402197269E1
7.470699162E1,2.530353104E1,-2.478021927E1,-1.884431305E0,3.546659035E1
7.471705762E1,1.876872025E1,-2.289189606E1,-4.569098511E0,2.995297024E1
7.472712262E1,1.527184204E1,-1.578677124E1,-5.930966492E0,2.275143224E1
7.473718862E1,1.345013031E1,-8.954828339E0,-5.521118774E0,1.707564665E1
7.474725462E1,1.087249054E1,-4.728217621E0,-2.621199188E0,1.214239588E1
7.475731963E1,7.527696075E0,-4.027973785E0,8.418493652E-1,8.579014592E0
7.476738562E1,4.329895935E0,-8.566086731E0,2.848426666E0,1.001196160E1
7.477745062E1,1.838327179E0,-1.342198883E1,3.080144806E0,1.389303865E1
7.478751662E1,2.040556641E0,-1.585652618E1,1.678010559E0,1.607510540E1
7.479758162E1,6.375392303E0,-1.847113907E1,-4.693489838E0,2.009620492E1
7.480764762E1,1.305270676E1,-1.979618362E1,-3.766467590E0,2.400933814E1
7.481771262E1,1.075887680E1,-1.586311249E1,2.828518066E0,1.937504277E1
7.482777862E1,1.361418915E0,-1.089359665E1,3.476969604E0,1.151578165E1
7.483784462E1,-3.168012085E0,-7.591762848E0,1.312470703E0,8.330290695E0
7.484790962E1,-5.701942749E0,-5.585933990E0,1.612147522E-1,7.983783555E0
7.485797562E1,-6.673721924E0,-4.742737427E0,1.738335114E0,8.369822673E0
7.486804062E1,-5.909860382E0,-4.358037415E0,2.541415100E0,7.770310840E0
7.487810662E1,-4.891078949E0,-4.308789825E0,2.795137482E0,7.092328009E0
7.488817162E1,-4.114643555E0,-5.041067047E0,2.463726654E0,6.957916181E0
7.489823762E1,-3.338806915E0,-6.545438690E0,1.705852661E0,7.543230910E0
7.490830288E1,-2.610271912E0,-8.361312561E0,1.032103729E0,8.819881252E0
7.491836887E1,-1.977537689E0,-1.020757324E1,5.698649597E-1,1.041297042E1
7.492843487E1,-1.829944611E0,-1.198153427E1,4.608915710E-1,1.212923253E1
7.493849987E1,-1.946402435E0,-1.310689407E1,9.383985901E-1,1.328381521E1
7.494856587E1,-2.257156219E0,-1.346225510E1,1.549727325E0,1.373785723E1
7.495863087E1,-2.700534210E0,-1.303848633E1,2.176473999E0,1.349192536E1
7.496869687E1,-2.730771332E0,-1.197000824E1,2.567760315E0,1.254318948E1
7.497876187E1,-2.240540771E0,-1.056996964E1,2.400108948E0,1.106818883E1
7.498882788E1,-1.759590912E0,-9.317224731E0,2.204765167E0,9.734876800E0
7.499889287E1,-1.234782257E0,-8.421038361E0,2.133812714E0,8.774493204E0
7.500895887E1,-7.006929016E-1,-7.844138031E0,1.992506561E0,8.123518597E0
7.501902487E1,-3.555107117E-1,-7.658224640E0,1.761985931E0,7.866345208E0
7.502908987E1,-1.579216003E-1,-7.858208771E0,1.449435883E0,7.992324361E0
7.503915587E1,-2.484832764E-1,-8.126900024E0,1.104403381E0,8.205361343E0
7.504922087E1,-2.049238586E-1,-8.399183807E0,8.044271851E-1,8.440105776E0
7.505928687E1,1.875599670E-1,-8.665480042E0,5.224136353E-1,8.683238975E0
7.506935187E1,5.686674500E-1,-8.990903320E0,3.547622681E-1,9.015851676E0
7.507941787E1,8.964857483E-1,-9.383087769E0,4.784051514E-1,9.437949685E0
7.508948287E1,1.240919495E0,-9.620943146E0,6.661148071E-1,9.723483797E0
7.509954887E1,1.719923401E0,-9.682165833E0,9.484277344E-1,9.879371786E0
7.510961487E1,2.101330261E0,-9.560169525E0,1.296603699E0,9.873885323E0
7.511967987E1,2.349364471E0,-9.310937805E0,1.553918610E0,9.727679028E0
7.512974587E1,2.427651672E0,-8.960516510E0,1.714833984E0,9.440604025E0
7.513981087E1,2.414029999E0,-8.636590118E0,1.771715698E0,9.140963091E0
7.514987687E1,2.170785828E0,-8.500373383E0,1.774410095E0,8.950820629E0
7.515994187E1,1.981878662E0,-8.568332062E0,1.722917175E0,8.961729796E0
7.517000787E1,2.234104156E0,-8.686137085E0,1.497186584E0,9.092951474E0
7.518007388E1,2.593806152E0,-8.870254211E0,1.200653229E0,9.319378107E0
7.519013887E1,2.715952148E0,-8.998238068E0,9.833052063E-1,9.450480068E0
7.520020487E1,2.638413391E0,-9.049730988E0,8.399034119E-1,9.463841393E0
7.521026987E1,2.538870392E0,-9.215286713E0,7.388635254E-1,9.587141981E0
7.522033587E1,2.400857391E0,-9.407636719E0,6.565347290E-1,9.731329955E0
7.523040087E1,2.349214783E0,-9.570797424E0,6.210585022E-1,9.874446167E0
7.524046687E1,2.535128174E0,-9.716743927E0,6.355783081E-1,1.006210451E1
7.525053187E1,2.723436584E0,-1.011102402E1,7.842192078E-1,1.050071013E1
7.526059787E1,2.816992035E0,-1.089374634E1,1.279389496E0,1.132457464E1
7.527066387E1,2.760110321E0,-1.183169586E1,1.312919769E0,1.222010615E1
7.528072887E1,2.862796783E0,-1.241054214E1,2.221380615E-1,1.273838715E1
7.529079487E1,3.564238129E0,-1.238719070E1,-1.516197052E0,1.297864170E1
7.530085987E1,4.811444550E0,-1.174337952E1,-3.799399109E0,1.324735425E1
7.531092587E1,6.050118713E0,-1.066517166E1,-5.732030182E0,1.353536084E1
7.532099087E1,6.769971771E0,-1.006506958E1,-4.962480469E0,1.310589012E1
7.533105688E1,6.659651184E0,-1.068597839E1,-2.023492126E0,1.275286668E1
7.534112187E1,6.681056671E0,-1.180056061E1,-6.496490479E-2,1.356075106E1
7.535118787E1,7.281158752E0,-1.275961624E1,7.930508423E-1,1.471230808E1
7.536125387E1,7.697592773E0,-1.309132645E1,1.291364594E0,1.524150206E1
7.537131887E1,7.829468536E0,-1.263941620E1,1.172362061E0,1.491408235E1
7.538138487E1,8.140372009E0,-1.193932205E1,5.004093933E-1,1.445902753E1
7.539144987E1,8.413254547E0,-1.145477966E1,-1.347198486E-2,1.421249488E1
7.540151587E1,8.431366882E0,-1.113115265E1,-9.818083191E-1,1.399837328E1
7.541158087E1,8.933572540E0,-1.108325226E1,-4.403243408E0,1.490086412E1
7.542164687E1,9.451046448E0,-1.187106400E1,-9.580227814E0,1.794506072E1
7.543171187E1,6.834337921E0,-1.393497208E1,-8.515491943E0,1.770325463E1
7.544177787E1,2.833008728E0,-1.551957687E1,-2.687810669E0,1.600335999E1
7.545184387E1,6.999444580E-1,-1.690704163E1,8.246351624E-1,1.694160565E1
7.546190887E1,-1.454525299E0,-1.810739548E1,2.360890503E0,1.831849390E1
7.547197487E1,-3.025508423E0,-1.856559265E1,3.043770447E0,1.905516912E1
7.548203988E1,-3.999383240E0,-1.877680344E1,3.234174500E0,1.946852070E1
7.549210587E1,-5.241799622E0,-1.862157623E1,3.517684937E0,1.966249404E1
7.550217087E1,-6.106701050E0,-1.791878769E1,4.507426758E0,1.946000118E1
7.551223687E1,-6.014193420E0,-1.652114410E1,5.443580017E0,1.840519732E1
7.552230287E1,-4.815935211E0,-1.465482513E1,5.358706512E0,1.633012147E1
7.553236787E1,-3.516936493E0,-1.276784912E1,4.826114044E0,1.409532512E1
7.554243387E1,-2.470762024E0,-1.079734680E1,4.369264069E0,1.190704965E1
7.555249887E1,-1.009351044E0,-9.259594574E0,3.093018036E0,9.814562740E0
7.556256487E1,3.218906250E0,-8.364456024E0,-4.008065186E0,9.817844395E0
