"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.595333988E1,1.360176498E1,-4.865482178E0,-2.210902405E-1,1.444748450E1
6.596340588E1,1.434526886E1,-5.601800995E0,-3.818559265E-1,1.540495787E1
6.597347188E1,1.467653000E1,-6.416107635E0,-3.929328918E-1,1.602252684E1
6.598353687E1,1.461815140E1,-7.082521820E0,-1.281335449E-1,1.624404149E1
6.599360287E1,1.452534439E1,-7.417225800E0,4.462220764E-1,1.631563613E1
6.600366788E1,1.470661743E1,-7.279811554E0,9.412426758E-1,1.643673296E1
6.601373388E1,1.506347534E1,-6.763385468E0,1.147214355E0,1.655197188E1
6.602379987E1,1.506332565E1,-5.888155518E0,1.193318481E0,1.621721814E1
6.603386488E1,1.490660156E1,-5.029391327E0,1.138532410E0,1.577332569E1
6.604393088E1,1.460108688E1,-4.406386871E0,1.087338867E0,1.529020239E1
6.605399588E1,1.421204590E1,-4.154909821E0,1.043180695E0,1.484364343E1
6.606406187E1,1.369606888E1,-4.318519592E0,1.052910461E0,1.439932410E1
6.607412788E1,1.306767563E1,-4.787344666E0,1.029259644E0,1.395500594E1
6.608419288E1,1.250439697E1,-5.323379974E0,9.767189026E-1,1.362542835E1
6.609425888E1,1.185474792E1,-5.858068085E0,8.837622070E-1,1.325266183E1
6.610432387E1,1.124970612E1,-6.425388336E0,7.629634094E-1,1.297781246E1
6.611438988E1,1.081770447E1,-6.935677185E0,5.830375671E-1,1.286336973E1
6.612445588E1,1.051533325E1,-7.337292023E0,4.715194702E-1,1.283083856E1
6.613452087E1,1.034079620E1,-7.585475922E0,4.038601685E-1,1.283100207E1
6.614458687E1,1.014784744E1,-7.712561646E0,3.620970154E-1,1.275121677E1
6.615465188E1,9.909393311E0,-7.623197479E0,4.297563171E-1,1.250975244E1
6.616471788E1,9.601483612E0,-7.415728912E0,5.914201355E-1,1.214624636E1
6.617478388E1,9.261091461E0,-7.132667542E0,7.911048889E-1,1.171616867E1
6.618484887E1,8.926237793E0,-6.779102783E0,1.012045441E0,1.125425216E1
6.619491488E1,8.643924866E0,-6.415808258E0,1.184037781E0,1.082968043E1
6.620498088E1,8.423433380E0,-6.080355835E0,1.308878174E0,1.047082227E1
6.621504587E1,8.181087341E0,-5.746549988E0,1.366508331E0,1.009060810E1
6.622511187E1,7.978857880E0,-5.474266205E0,1.316212921E0,9.765356112E0
6.623517663E1,7.840096436E0,-5.290149078E0,1.218166809E0,9.536074652E0
6.624524263E1,7.767497406E0,-5.151537323E0,1.001118164E0,9.374144778E0
6.625530762E1,7.695796509E0,-5.125641174E0,8.449928284E-1,9.285014498E0
6.626537363E1,7.630382538E0,-5.194947052E0,7.710466003E-1,9.263084012E0
6.627543963E1,7.531438293E0,-5.241949310E0,8.108638000E-1,9.211845387E0
6.628550463E1,7.542664948E0,-5.254822540E0,9.750723267E-1,9.244226332E0
6.629557062E1,7.500752106E0,-5.339845734E0,1.133592682E0,9.276867304E0
6.630563662E1,7.370672607E0,-5.479205933E0,1.225501556E0,9.265547280E0
6.631570163E1,7.162006531E0,-5.704487457E0,1.277742920E0,9.244898143E0
6.632576763E1,6.989565125E0,-6.083648987E0,1.360371094E0,9.365650812E0
6.633583262E1,6.807843018E0,-6.227350159E0,1.482816467E0,9.344803969E0
6.634589863E1,6.562203827E0,-6.260581055E0,1.297052765E0,9.161863352E0
6.635596463E1,6.351591797E0,-6.443500671E0,1.140628052E0,9.119344911E0
6.636602963E1,5.985902252E0,-6.498286743E0,1.068328400E0,8.899442788E0
6.637609562E1,5.609884186E0,-6.511908417E0,9.487271118E-1,8.647302177E0
6.638616063E1,5.307962036E0,-6.447991333E0,8.116122437E-1,8.391052833E0
6.639622663E1,5.116659851E0,-6.398893433E0,7.418572998E-1,8.226566565E0
6.640629162E1,5.006189575E0,-6.332581329E0,6.975494385E-1,8.102474657E0
6.641635762E1,5.047803040E0,-6.345454559E0,6.500981140E-1,8.134355331E0
6.642642363E1,5.174888763E0,-6.470145264E0,5.334906006E-1,8.302220526E0
6.643648863E1,5.366041260E0,-6.652915192E0,4.300556946E-1,8.558073805E0
6.644655462E1,5.463488617E0,-6.943011932E0,3.182382202E-1,8.840610733E0
6.645662062E1,5.552254028E0,-7.163204041E0,3.393443298E-1,9.069408553E0
6.646668563E1,5.612728271E0,-7.276368713E0,4.173321533E-1,9.199044865E0
6.647675163E1,5.717510376E0,-7.357050934E0,4.086502075E-1,9.326474057E0
6.648681662E1,5.877377930E0,-7.392227783E0,3.692820740E-1,9.451188929E0
6.649688262E1,6.440806274E0,-7.599247284E0,1.067280579E-1,9.962125056E0
6.650694863E1,7.356601868E0,-8.015531616E0,-2.278262329E-1,1.088210655E1
6.651701363E1,8.214467926E0,-8.419541473E0,-5.902226257E-1,1.177771305E1
6.652707962E1,8.588540039E0,-8.676407318E0,-8.123606873E-1,1.223531748E1
6.653714463E1,8.422834625E0,-8.569080505E0,-8.044271851E-1,1.204244107E1
6.654721063E1,8.134384460E0,-8.211923218E0,-6.881190491E-1,1.157917965E1
6.655727663E1,8.191565552E0,-7.988288269E0,-5.086422729E-1,1.145308747E1
6.656734162E1,8.244705048E0,-7.545958099E0,-8.921447754E-2,1.117696758E1
6.657740762E1,8.357720032E0,-7.078031158E0,3.540138245E-1,1.095788917E1
6.658747263E1,8.641080780E0,-6.684050446E0,6.807843018E-1,1.094569663E1
6.659753863E1,9.013356628E0,-6.498286743E0,8.131091309E-1,1.114134080E1
6.660760462E1,9.298813019E0,-6.514153748E0,6.462062073E-1,1.137188221E1
6.661766963E1,9.354347534E0,-6.660998383E0,3.653901672E-1,1.148939629E1
6.662773563E1,9.173523560E0,-6.823111267E0,8.861572266E-2,1.143312007E1
6.663780063E1,8.954229584E0,-6.976991272E0,-1.673519897E-1,1.135273717E1
6.664786662E1,8.784931641E0,-7.128775635E0,-3.620970154E-1,1.131925705E1
6.665793263E1,8.730594635E0,-7.154671783E0,-5.236111450E-1,1.129985751E1
6.666799763E1,8.646768951E0,-7.066505127E0,-6.524931335E-1,1.118605629E1
6.667806363E1,8.570427704E0,-6.981631622E0,-8.535250854E-1,1.108710585E1
6.668812862E1,8.437653809E0,-6.725364532E0,-9.871971130E-1,1.083508597E1
6.669819463E1,8.260871429E0,-6.357579346E0,-1.021026764E0,1.047393467E1
6.670826063E1,8.121511230E0,-5.964945831E0,-9.785151672E-1,1.012408096E1
6.671832562E1,8.004454651E0,-5.612578583E0,-8.384065247E-1,9.811995623E0
6.672839162E1,7.873477020E0,-5.210664368E0,-6.557862854E-1,9.464286513E0
6.673845663E1,7.741152191E0,-4.873565369E0,-4.233197021E-1,9.157307258E0
6.674852263E1,7.632029114E0,-4.592000885E0,-1.932481384E-1,8.909078817E0
6.675858863E1,7.485334167E0,-4.327051849E0,1.796264648E-2,8.646035390E0
6.676865362E1,7.315736847E0,-4.098177795E0,1.511856079E-1,8.386770770E0
6.677871963E1,7.200177155E0,-3.969445496E0,1.887574768E-1,8.224030519E0
6.678878463E1,7.118447113E0,-3.870950317E0,1.640588379E-1,8.104533359E0
6.679885062E1,7.136858826E0,-3.763324127E0,4.550537109E-2,8.068421972E0
6.680891662E1,7.236701202E0,-3.677702179E0,-1.076261902E-1,8.118307767E0
6.681898163E1,7.304061127E0,-3.571123810E0,-3.472778320E-1,8.137741462E0
6.682904763E1,7.491621094E0,-3.573219452E0,-6.590794373E-1,8.326263842E0
6.683911262E1,7.613168335E0,-3.569028168E0,-9.099577332E-1,8.457323290E0
6.684917862E1,7.733817444E0,-3.579207001E0,-1.037791901E0,8.584851020E0
6.685924463E1,7.994275818E0,-3.658542023E0,-1.093925171E0,8.859460924E0
6.686930963E1,8.293653259E0,-3.748954010E0,-1.033600616E0,9.160113034E0
6.687937562E1,8.493637390E0,-3.786675568E0,-7.824229431E-1,9.332361632E0
6.688944063E1,8.656498718E0,-3.806733856E0,-5.191204834E-1,9.470780263E0
6.689950663E1,8.825048218E0,-3.848197632E0,-3.020718384E-1,9.632307535E0
6.690957263E1,9.004524994E0,-3.804338837E0,-1.266366577E-1,9.776016632E0
6.691963762E1,9.234446869E0,-3.710034943E0,-1.437011719E-2,9.951862878E0
6.692970363E1,9.593550110E0,-3.585942993E0,1.601669312E-2,1.024184785E1
6.693976863E1,1.004935226E1,-3.612737274E0,-1.757345581E-1,1.068046039E1
6.694983463E1,1.057071808E1,-3.817960510E0,-4.090992737E-1,1.124652237E1
6.695990062E1,1.094778397E1,-4.058210907E0,-5.016069031E-1,1.168651612E1
6.696996563E1,1.126811783E1,-4.294120331E0,-4.846920776E-1,1.206834186E1
6.698003163E1,1.160970749E1,-4.526137848E0,-4.340972900E-1,1.246834681E1
6.699009662E1,1.197419952E1,-4.643793182E0,-1.366658020E-1,1.284386807E1
6.700016262E1,1.231519043E1,-4.551734619E0,2.457888794E-1,1.313174077E1
6.701022863E1,1.271246429E1,-4.420158234E0,5.158273315E-1,1.346887616E1
6.702029363E1,1.329684906E1,-4.400848389E0,5.869294739E-1,1.401849306E1
6.703035963E1,1.396775391E1,-4.692891083E0,3.948788452E-1,1.474032921E1
6.704042462E1,1.454330704E1,-5.333259430E0,1.125659180E-1,1.549077489E1
6.705049063E1,1.472218506E1,-6.174510040E0,5.733078003E-2,1.596466705E1
6.706055663E1,1.453597229E1,-6.840026093E0,3.466790771E-1,1.606862265E1
6.707062162E1,1.440454559E1,-7.090305634E0,7.527845764E-1,1.607264920E1
6.708068762E1,1.457234665E1,-6.897057495E0,1.100511475E0,1.615963534E1
6.709075263E1,1.478340775E1,-6.262227631E0,1.225651245E0,1.610176576E1
6.710081863E1,1.473326202E1,-5.491630096E0,1.123713226E0,1.576355742E1
6.711088462E1,1.456276657E1,-4.752916260E0,1.060843964E0,1.535544767E1
6.712094962E1,1.420995026E1,-4.313879242E0,1.046174469E0,1.488713275E1
6.713101563E1,1.371537872E1,-4.375251617E0,9.839039612E-1,1.442991709E1
6.714108063E1,1.305585022E1,-4.804259491E0,9.216334534E-1,1.394222157E1
6.715114662E1,1.244287491E1,-5.337750092E0,9.113049316E-1,1.357008433E1
6.716121262E1,1.184591629E1,-5.925877075E0,8.521778870E-1,1.327282785E1
6.717127763E1,1.131137787E1,-6.561455383E0,7.713459778E-1,1.309942520E1
6.718134363E1,1.099104401E1,-7.062313843E0,6.890171814E-1,1.308258651E1
6.719140962E1,1.092293564E1,-7.425608368E0,5.556445312E-1,1.321964158E1
6.720147463E1,1.103535187E1,-7.705675964E0,3.706292725E-1,1.346453857E1
6.721154063E1,1.108325226E1,-7.829618225E0,2.347119141E-1,1.357190082E1
6.722160563E1,1.089254883E1,-7.873177643E0,2.541714478E-1,1.344243837E1
6.723167162E1,1.052611084E1,-7.872279510E0,4.269122314E-1,1.315119950E1
6.724173688E1,1.009964767E1,-7.843090210E0,7.309300232E-1,1.280824757E1
6.725180288E1,9.679172058E0,-7.735314331E0,1.044827271E0,1.243435256E1
6.726186888E1,9.324110413E0,-7.582781525E0,1.415456543E0,1.210128621E1
6.727193387E1,9.083410950E0,-7.381899261E0,1.733096008E0,1.183234605E1
6.728199988E1,8.891360321E0,-7.148833923E0,1.861828308E0,1.155978025E1
6.729206588E1,8.621321869E0,-6.845564575E0,1.813628540E0,1.115697959E1
6.730213088E1,8.283624115E0,-6.521039429E0,1.617536316E0,1.066577740E1
6.731219687E1,8.058192902E0,-6.239624634E0,1.317111053E0,1.027629164E1
6.732226188E1,7.871531067E0,-6.085894318E0,9.720785522E-1,9.997201993E0
6.733232788E1,7.640860748E0,-5.944438477E0,6.780899048E-1,9.704581789E0
6.734239388E1,7.435038757E0,-5.858217773E0,5.695655823E-1,9.482769730E0
6.735245887E1,7.209308167E0,-5.814209290E0,5.207670593E-1,9.276332909E0
6.736252488E1,7.069798279E0,-5.861361237E0,5.492079163E-1,9.199958293E0
6.737258988E1,6.888974304E0,-5.984555054E0,7.331753540E-1,9.154802688E0
6.738265588E1,6.583759003E0,-6.057603149E0,9.412426758E-1,8.995908864E0
6.739272187E1,6.328839111E0,-6.242917786E0,1.161734161E0,8.965369665E0
6.740278688E1,5.992338867E0,-6.298302612E0,1.367556152E0,8.800394919E0
6.741285288E1,5.769901428E0,-6.415059814E0,1.479972382E0,8.754146056E0
6.742291787E1,5.611081696E0,-6.473139038E0,1.530267792E0,8.702154119E0
6.743298387E1,5.422922974E0,-6.290219421E0,1.429976349E0,8.427323793E0
6.744304988E1,5.304968262E0,-6.243666229E0,1.320553894E0,8.298790203E0
6.745311488E1,5.198838959E0,-6.266269226E0,1.184786224E0,8.227865758E0
6.746318087E1,5.114863586E0,-6.311026154E0,1.007854156E0,8.185759013E0
6.747324588E1,5.029690704E0,-6.300248566E0,9.436376953E-1,8.116734114E0
6.748331188E1,5.036875763E0,-6.320157166E0,8.765771484E-1,8.129138426E0
6.749337788E1,5.173541565E0,-6.398893433E0,8.427474976E-1,8.271734572E0
6.750344287E1,5.262456665E0,-6.495292969E0,7.746391296E-1,8.395376506E0
6.751350887E1,5.409450989E0,-6.675218811E0,6.414161682E-1,8.615806455E0
6.752357388E1,5.676495667E0,-6.904392242E0,4.456233215E-1,8.949403077E0
6.753363988E1,5.972579956E0,-7.135212250E0,3.162922668E-1,9.310370883E0
6.754370587E1,6.220015411E0,-7.275919647E0,3.019221497E-1,9.576990937E0
6.755377088E1,6.307882690E0,-7.256160736E0,3.149450684E-1,9.619794336E0
6.756383688E1,6.363417206E0,-7.220834198E0,3.700305176E-1,9.631741672E0
6.757390188E1,6.648574219E0,-7.353308716E0,3.058140564E-1,9.918074937E0
6.758396787E1,7.086862793E0,-7.611671448E0,2.634521484E-2,1.040008945E1
6.759403388E1,7.663014679E0,-7.922574921E0,-3.577560425E-1,1.102800874E1
6.760409888E1,8.059240723E0,-8.136779480E0,-7.503895569E-1,1.147700422E1
6.761416488E1,8.152496796E0,-8.128845978E0,-9.207353210E-1,1.154941966E1
6.762422987E1,8.106991425E0,-8.057743835E0,-9.608518982E-1,1.147056154E1
6.763429588E1,8.086184692E0,-8.017178192E0,-9.529183960E-1,1.142670480E1
6.764436188E1,7.937543793E0,-7.836503906E0,-7.734416199E-1,1.118094839E1
6.765442688E1,7.899073792E0,-7.586823120E0,-4.177812195E-1,1.096037376E1
6.766449287E1,8.184230804E0,-7.253316650E0,-2.754272461E-2,1.093585821E1
6.767455788E1,8.663683777E0,-7.010671234E0,3.109034729E-1,1.114924162E1
6.768462388E1,9.077872467E0,-6.836583252E0,4.972659302E-1,1.137514450E1
6.769468988E1,9.307794342E0,-6.665788422E0,5.792953491E-1,1.146313020E1
6.770475487E1,9.402696991E0,-6.594686279E0,5.875282288E-1,1.149981684E1
6.771482088E1,9.390572205E0,-6.611152039E0,4.864883423E-1,1.149464434E1
6.772488588E1,9.364825745E0,-6.633605347E0,3.480262756E-1,1.148154186E1
6.773495187E1,9.384135590E0,-6.634802856E0,1.585203552E-1,1.149381305E1
6.774501787E1,9.445957031E0,-6.655459900E0,-1.508862305E-1,1.155612467E1
6.775508288E1,9.395661621E0,-6.624773712E0,-5.182223511E-1,1.150802496E1
6.776514888E1,9.244775391E0,-6.415059814E0,-9.154962158E-1,1.128968546E1
6.777521387E1,9.115893402E0,-6.074517975E0,-1.204245758E0,1.102041238E1
6.778527987E1,8.927435303E0,-5.618715820E0,-1.430275726E0,1.064494045E1
6.779534588E1,8.780740356E0,-5.104085999E0,-1.585502930E0,1.027944136E1
6.780541088E1,8.648565216E0,-4.687951355E0,-1.620829468E0,9.970037932E0
6.781547687E1,8.491990814E0,-4.248614960E0,-1.541195068E0,9.619767113E0
6.782554188E1,8.295748901E0,-3.886667633E0,-1.416204987E0,9.269912173E0
6.783560788E1,8.148155823E0,-3.624412994E0,-1.226250000E0,9.001805482E0
6.784567388E1,8.033494263E0,-3.416195984E0,-9.940827942E-1,8.786104124E0
6.785573887E1,7.870034180E0,-3.264411621E0,-7.737409973E-1,8.555261326E0
6.786580488E1,7.713160400E0,-3.220552826E0,-6.152206421E-1,8.381127627E0
6.787587088E1,7.575297089E0,-3.192860413E0,-5.513035583E-1,8.239139470E0
6.788593588E1,7.486232300E0,-3.222648468E0,-5.330415344E-1,8.167819199E0
6.789600187E1,7.469916229E0,-3.297043762E0,-5.824388123E-1,8.185925788E0
6.790606688E1,7.490423584E0,-3.364553375E0,-5.984555054E-1,8.233153337E0
6.791613288E1,7.551795959E0,-3.426823883E0,-5.806425476E-1,8.313235827E0
6.792619788E1,7.644303589E0,-3.496129761E0,-6.102809143E-1,8.427973864E0
6.793626387E1,7.867040405E0,-3.576362915E0,-6.500981140E-1,8.666217398E0
6.794632988E1,8.069868622E0,-3.645818481E0,-6.059399414E-1,8.875918836E0
6.795639488E1,8.231382751E0,-3.721261597E0,-5.001100159E-1,9.047295723E0
6.796646088E1,8.337062988E0,-3.794160004E0,-3.827540588E-1,9.167811629E0
6.797652687E1,8.484955444E0,-3.762725372E0,-2.498304749E-1,9.285202550E0
6.798659188E1,8.625962219E0,-3.677552490E0,-7.873626709E-2,9.377516512E0
6.799665788E1,8.738528137E0,-3.560346222E0,3.921844482E-2,9.436073193E0
6.800672287E1,8.954079895E0,-3.452121277E0,9.475296021E-2,9.596961300E0
6.801678887E1,9.296417999E0,-3.361110535E0,7.469467163E-2,9.885647725E0
6.802685488E1,9.930050354E0,-3.489393768E0,-1.329235840E-1,1.052613118E1
6.803691988E1,1.068657715E1,-3.689677277E0,-3.475772095E-1,1.131094423E1
6.804698588E1,1.132215546E1,-3.878434753E0,-4.966671753E-1,1.197831952E1
6.805705087E1,1.166673889E1,-3.912713470E0,-5.092410278E-1,1.231590230E1
6.806711688E1,1.182166672E1,-3.863166504E0,-3.728746033E-1,1.244246338E1
6.807718288E1,1.206640778E1,-3.892804871E0,-2.189945984E-1,1.268069734E1
6.808724787E1,1.227701981E1,-3.939058685E0,-7.933502197E-2,1.289370748E1
6.809731387E1,1.250454666E1,-4.006717987E0,3.667373657E-2,1.313083475E1
6.810737888E1,1.307980042E1,-4.309089203E0,1.257385254E-2,1.377133206E1
6.811744488E1,1.382944153E1,-4.954696655E0,-1.657054138E-1,1.469115143E1
6.812751087E1,1.435514832E1,-5.755381622E0,-2.463876343E-1,1.546788310E1
6.813757588E1,1.456740692E1,-6.587351532E0,-2.044747925E-1,1.598888222E1
6.814764188E1,1.467203934E1,-7.251071320E0,-2.499801636E-2,1.636604407E1
6.815770688E1,1.468611008E1,-7.371271362E0,5.382806396E-1,1.644102237E1
6.816777287E1,1.483190689E1,-7.094047852E0,1.032702484E0,1.647353791E1
6.817783887E1,1.495240631E1,-6.446943512E0,1.202150116E0,1.632736047E1
6.818790388E1,1.474104584E1,-5.594316559E0,1.346450043E0,1.582427685E1
6.819796988E1,1.445903229E1,-4.875511322E0,1.459914093E0,1.532858684E1
6.820803487E1,1.389710083E1,-4.367168427E0,1.610201569E0,1.465586301E1
6.821810088E1,1.330059128E1,-4.219126282E0,1.698966980E0,1.405678639E1
6.822816688E1,1.263133301E1,-4.467759247E0,1.603315887E0,1.349377887E1
6.823823192E1,1.201162170E1,-4.974754944E0,1.287173309E0,1.306461090E1
6.824829792E1,1.151630173E1,-5.495671692E0,1.006357269E0,1.280001437E1
6.825836292E1,1.095422058E1,-6.011499023E0,7.214996338E-1,1.251613482E1
6.826842892E1,1.056158707E1,-6.616840210E0,5.005590820E-1,1.247318144E1
6.827849492E1,1.045111679E1,-7.106472015E0,3.424877930E-1,1.264298559E1
6.828855992E1,1.047850983E1,-7.422614594E0,2.155517578E-1,1.284292950E1
6.829862592E1,1.058793228E1,-7.565567322E0,1.100212097E-1,1.301361685E1
6.830869092E1,1.052970337E1,-7.524702301E0,1.092727661E-1,1.294247806E1
6.831875692E1,1.026400589E1,-7.341183929E0,2.200424194E-1,1.262106244E1
6.832882292E1,9.855355682E0,-7.170389099E0,3.918850708E-1,1.219410060E1
6.833888792E1,9.391769714E0,-6.951244812E0,6.005511475E-1,1.169982070E1
6.834895392E1,8.988657990E0,-6.734046478E0,8.635542297E-1,1.126450533E1
6.835901992E1,8.589587860E0,-6.453829193E0,1.143621826E0,1.080466574E1
6.836908492E1,8.227640533E0,-6.164331207E0,1.365759888E0,1.037103409E1
6.837915092E1,7.971523132E0,-5.917045441E0,1.480720825E0,1.003738721E1
6.838921592E1,7.710466003E0,-5.691464539E0,1.408271484E0,9.686448428E0
6.839928192E1,7.533234558E0,-5.538632355E0,1.258882141E0,9.434556456E0
6.840934792E1,7.392676849E0,-5.390739899E0,1.036594391E0,9.207946328E0
6.841941292E1,7.285948792E0,-5.313500519E0,7.701484680E-1,9.050495358E0
6.842947892E1,7.198530579E0,-5.283263397E0,5.504054260E-1,8.946209295E0
6.843954392E1,7.072642365E0,-5.358257446E0,4.062551880E-1,8.882467909E0
6.844960992E1,6.989714813E0,-5.422174530E0,3.772155762E-1,8.854286047E0
6.845967592E1,6.776258698E0,-5.502557373E0,4.893324280E-1,8.742726451E0
6.846974092E1,6.508914642E0,-5.704637146E0,7.479945374E-1,8.687252190E0
6.847980692E1,6.157894592E0,-5.750741272E0,1.005010071E0,8.485324757E0
6.848987192E1,6.050268402E0,-5.830225983E0,1.111139374E0,8.475370992E0
6.849993792E1,6.018983459E0,-5.917344818E0,1.178948364E0,8.522502615E0
6.851000392E1,5.881419525E0,-5.980363770E0,1.228944397E0,8.477390564E0
6.852006892E1,5.692662048E0,-6.064339142E0,1.187779999E0,8.401989749E0
6.853013492E1,5.547463989E0,-6.100114746E0,1.203497314E0,8.332716389E0
6.854019992E1,5.504203949E0,-6.156996460E0,1.183439026E0,8.342984745E0
6.855026592E1,5.449866943E0,-6.229595490E0,1.107546844E0,8.350782579E0
6.856033192E1,5.367238770E0,-6.214776306E0,1.106648712E0,8.285853481E0
6.857039692E1,5.361550598E0,-6.176605682E0,1.056353302E0,8.246973073E0
6.858046292E1,5.520070953E0,-6.172863464E0,9.184899902E-1,8.331809560E0
6.859052792E1,5.740712128E0,-6.272705841E0,6.854246521E-1,8.530675311E0
6.860059392E1,5.997128906E0,-6.544690247E0,4.059558105E-1,8.886131085E0
6.861065992E1,6.234086151E0,-6.872059479E0,1.660047913E-1,9.279902435E0
6.862072492E1,6.473887482E0,-7.211852875E0,1.661544800E-2,9.691352696E0
6.863079092E1,6.724915466E0,-7.393574982E0,1.167572021E-2,9.994477243E0
6.864085592E1,6.862629089E0,-7.341932373E0,2.173480225E-1,1.005220817E1
6.865092192E1,6.947203217E0,-7.146139526E0,2.671943665E-1,9.970071990E0
6.866098792E1,7.276817780E0,-7.222031708E0,8.412506104E-2,1.025265312E1
6.867105292E1,7.754773865E0,-7.478897552E0,-2.896476746E-1,1.077749146E1
6.868111892E1,8.225245514E0,-8.005352783E0,-8.050259399E-1,1.150601598E1
6.869118392E1,8.474776611E0,-8.507259064E0,-1.146914978E0,1.206278199E1
6.870124992E1,8.214318237E0,-8.773555298E0,-1.266516266E0,1.208529520E1
6.871131592E1,7.684120789E0,-8.918304291E0,-1.231938171E0,1.183636496E1
6.872138092E1,7.387138367E0,-8.941506042E0,-1.068627777E0,1.164741640E1
6.873144692E1,7.307653656E0,-8.851842499E0,-8.452922058E-1,1.150962365E1
6.874151292E1,7.383695526E0,-8.339757385E0,-4.114942932E-1,1.114629268E1
6.875157792E1,7.810907135E0,-7.726333008E0,9.101074219E-2,1.098702758E1
6.876164392E1,8.482710114E0,-7.362439728E0,3.098556519E-1,1.123645407E1
6.877170892E1,9.247020721E0,-7.062164154E0,4.146377563E-1,1.164274363E1
6.878177492E1,9.897118835E0,-6.907535706E0,4.278103638E-1,1.207683868E1
6.879183992E1,1.022508682E1,-6.884333954E0,3.969744873E-1,1.233304680E1
6.880190592E1,1.022508682E1,-6.860084381E0,3.432362366E-1,1.231791254E1
6.881197192E1,1.005040009E1,-6.899302826E0,1.447489929E-1,1.219146725E1
6.882203692E1,9.790241089E0,-6.985972595E0,-3.185375977E-1,1.203137980E1
6.883210292E1,9.491612091E0,-6.956633606E0,-9.400451660E-1,1.180547060E1
6.884216792E1,9.170829163E0,-6.752757568E0,-1.445094910E0,1.148007585E1
6.885223392E1,8.850345612E0,-6.493197327E0,-1.754651184E0,1.111616075E1
6.886229992E1,8.465346222E0,-6.122867432E0,-1.946552124E0,1.062735421E1
6.887236492E1,8.143066406E0,-5.702541504E0,-1.979932709E0,1.013650056E1
6.888243092E1,7.958799591E0,-5.273833008E0,-1.858385468E0,9.726736455E0
6.889249692E1,7.809110870E0,-4.753215637E0,-1.626218262E0,9.285464841E0
6.890256192E1,7.696844330E0,-4.309538269E0,-1.259031830E0,8.910594474E0
6.891262792E1,7.598049774E0,-4.030069427E0,-8.960366821E-1,8.647236651E0
6.892269292E1,7.370223541E0,-3.831133118E0,-5.646258545E-1,8.325657834E0
6.893275892E1,7.012916565E0,-3.659739532E0,-2.674937439E-1,7.914938098E0
6.894282492E1,6.678811340E0,-3.611988831E0,-1.669029236E-1,7.594790374E0
6.895288992E1,6.498885498E0,-3.592678986E0,-8.891510010E-2,7.426355829E0
6.896295592E1,6.328689423E0,-3.495830383E0,-3.622467041E-2,7.230107337E0
6.897302092E1,6.216422882E0,-3.417094116E0,-9.849517822E-2,7.094374317E0
6.898308692E1,6.394851837E0,-3.364703064E0,-1.710942078E-1,7.228044684E0
6.899315292E1,6.707551575E0,-3.215313721E0,-1.552272034E-1,7.439999055E0
6.900321792E1,7.096143494E0,-3.058439941E0,-1.776805115E-1,7.729222323E0
6.901328392E1,7.514224091E0,-2.993774414E0,-2.885998535E-1,8.093796316E0
6.902334892E1,7.703280945E0,-3.074306946E0,-3.864962769E-1,8.303088575E0
6.903341492E1,7.762258301E0,-3.221151581E0,-3.888912964E-1,8.413067685E0
6.904348092E1,7.896678772E0,-3.451672211E0,-2.718347168E-1,8.622381967E0
6.905354592E1,8.064030762E0,-3.632795563E0,-7.574249268E-2,8.844859109E0
6.906361192E1,8.376131744E0,-3.722459106E0,1.399589539E-1,9.167108230E0
6.907367692E1,8.742420044E0,-3.731590118E0,2.938389587E-1,9.510048074E0
6.908374292E1,9.075477448E0,-3.674259338E0,3.225791931E-1,9.796352889E0
6.909380892E1,9.417815552E0,-3.579506378E0,2.242337036E-1,1.007761859E1
6.910387392E1,9.801018677E0,-3.484004974E0,9.924362183E-2,1.040231258E1
6.911393992E1,1.012719040E1,-3.527714081E0,-1.496887207E-3,1.072402696E1
6.912400492E1,1.050904633E1,-3.661984863E0,-1.127156067E-1,1.112937072E1
6.913407092E1,1.077683945E1,-3.838767242E0,-1.225950623E-1,1.144077934E1
6.914413692E1,1.104313568E1,-4.052522736E0,-4.834945679E-2,1.176333813E1
6.915420192E1,1.141615997E1,-4.269870758E0,2.844085693E-2,1.218857308E1
6.916426792E1,1.177885574E1,-4.390669556E0,5.688171387E-2,1.257070632E1
6.917433392E1,1.195084808E1,-4.339476013E0,1.278341675E-1,1.271495826E1
6.918439892E1,1.205218735E1,-4.350852356E0,1.383123779E-1,1.281422126E1
6.919446492E1,1.243089981E1,-4.586312714E0,1.990859985E-2,1.324997852E1
6.920452992E1,1.303414536E1,-5.161117401E0,-2.260299683E-1,1.402059797E1
6.921459592E1,1.338501572E1,-5.906716919E0,-4.073030090E-1,1.463604613E1
6.922466192E1,1.354937393E1,-6.594686279E0,-3.164419556E-1,1.507234410E1
6.923472650E1,1.378303802E1,-6.947053528E0,-7.933502197E-3,1.543482273E1
6.924479250E1,1.419827454E1,-6.957980804E0,4.309538269E-1,1.581740237E1
6.925485750E1,1.476664261E1,-6.590794373E0,5.363346863E-1,1.617961555E1
6.926492350E1,1.509056900E1,-5.954766998E0,5.188211060E-1,1.623125682E1
