"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.226104242E1,-7.942782898E0,-6.161636810E0,-1.477577362E0,1.016055132E1
2.227110942E1,-7.647896118E0,-6.097270660E0,-1.494492188E0,9.894469740E0
2.228117642E1,-7.393874359E0,-6.115083618E0,-1.542392578E0,9.718158291E0
2.229124342E1,-7.130422211E0,-6.177803192E0,-1.521136780E0,9.556256081E0
2.230131042E1,-6.929539948E0,-6.269861755E0,-1.527573395E0,9.469063882E0
2.231137742E1,-6.778803406E0,-6.437662811E0,-1.553319855E0,9.476733649E0
2.232144442E1,-6.599626007E0,-6.558760986E0,-1.507365417E0,9.425739208E0
2.233151142E1,-6.419999542E0,-6.683601379E0,-1.450633392E0,9.380365598E0
2.234157842E1,-6.271059265E0,-6.812782745E0,-1.335971832E0,9.355480414E0
2.235164542E1,-6.089935913E0,-6.845414886E0,-1.233285370E0,9.244891411E0
2.236171242E1,-5.888155518E0,-6.799759827E0,-1.142124939E0,9.067058976E0
2.237177942E1,-5.769901428E0,-6.724017334E0,-1.016087036E0,8.918329690E0
2.238184642E1,-5.690267029E0,-6.563700714E0,-8.196954346E-1,8.725434461E0
2.239191342E1,-5.705834656E0,-6.292165375E0,-6.656657410E-1,8.520035511E0
2.240197942E1,-6.008654938E0,-6.316864014E0,-8.497828674E-1,8.759499760E0
2.241204642E1,-6.317462769E0,-6.459816742E0,-1.344354401E0,9.134925119E0
2.242211342E1,-6.594536591E0,-6.762187958E0,-1.852697296E0,9.625361608E0
2.243218042E1,-6.754104767E0,-7.056326294E0,-2.202370148E0,1.001299687E1
2.244224742E1,-6.910230103E0,-7.345225525E0,-2.393971710E0,1.036507205E1
2.245231442E1,-6.845564575E0,-7.584278412E0,-2.479443970E0,1.051335702E1
2.246238142E1,-6.659800873E0,-7.812404022E0,-2.517614594E0,1.057000414E1
2.247244842E1,-6.462361450E0,-7.962691498E0,-2.479443970E0,1.055055514E1
2.248251542E1,-6.309978333E0,-7.974067841E0,-2.347268829E0,1.043605555E1
2.249258254E1,-6.273454285E0,-7.920628967E0,-2.148033142E0,1.032989053E1
2.250264954E1,-6.438560944E0,-7.821984100E0,-1.998643799E0,1.032632942E1
2.251271654E1,-6.819668427E0,-7.856262817E0,-2.054028625E0,1.060413959E1
2.252278354E1,-7.302713928E0,-8.031697998E0,-2.373913422E0,1.111185261E1
2.253285054E1,-7.988887024E0,-8.325237579E0,-2.931653595E0,1.190489351E1
2.254291754E1,-8.185727692E0,-8.354726257E0,-3.328029327E0,1.216073057E1
2.255298454E1,-7.887398071E0,-8.073012085E0,-3.580404510E0,1.184077147E1
2.256305154E1,-7.580236816E0,-7.796387329E0,-3.808829498E0,1.152175454E1
2.257311854E1,-7.417674866E0,-7.818391571E0,-3.977678375E0,1.148786631E1
2.258318554E1,-7.134912872E0,-7.820487213E0,-3.776347046E0,1.123956400E1
2.259325254E1,-6.837331696E0,-7.572453003E0,-3.162772980E0,1.068149250E1
2.260331954E1,-6.738088074E0,-7.186555481E0,-2.408491516E0,1.014146153E1
2.261338654E1,-7.000941467E0,-6.890321503E0,-2.029479675E0,1.003037884E1
2.262345354E1,-7.440277863E0,-6.622378693E0,-1.974244537E0,1.015437225E1
2.263352054E1,-7.855664063E0,-6.361770630E0,-2.159259796E0,1.033663322E1
2.264358754E1,-8.184829559E0,-6.227350159E0,-2.459535370E0,1.057452785E1
2.265365454E1,-8.452922058E0,-6.196065216E0,-2.722987518E0,1.082856299E1
2.266372154E1,-8.695567474E0,-6.178401947E0,-2.886746979E0,1.105073990E1
2.267378854E1,-8.859027557E0,-6.211932220E0,-3.043471069E0,1.123980370E1
2.268385554E1,-9.079519043E0,-6.285728760E0,-3.302133179E0,1.152615008E1
2.269392254E1,-9.198072510E0,-6.300398254E0,-3.564986572E0,1.170507092E1
2.270398954E1,-9.223369904E0,-6.178551636E0,-3.807482300E0,1.173635268E1
2.271405654E1,-9.158105621E0,-5.932014313E0,-3.997886353E0,1.162079118E1
2.272412354E1,-9.011410675E0,-5.614225159E0,-4.179009705E0,1.141004683E1
2.273419054E1,-8.902287598E0,-5.267546082E0,-4.236340485E0,1.117785073E1
2.274425754E1,-8.685089264E0,-4.776267700E0,-4.209695892E0,1.076870689E1
2.275432454E1,-8.588989105E0,-4.413721619E0,-4.010460205E0,1.045635995E1
2.276439154E1,-8.516689453E0,-4.050427094E0,-3.611988831E0,1.009883271E1
2.277445854E1,-8.429420929E0,-3.698658600E0,-3.079995117E0,9.706780236E0
2.278452454E1,-8.342302094E0,-3.396437073E0,-2.620001678E0,9.380522256E0
2.279459154E1,-8.303682404E0,-3.204087067E0,-2.305655365E0,9.194202633E0
2.280465854E1,-8.198301544E0,-3.028352509E0,-2.078278198E0,8.983446298E0
2.281472554E1,-8.065976715E0,-2.894979858E0,-1.976938934E0,8.794838048E0
2.282479254E1,-7.933801575E0,-2.865640869E0,-2.062860260E0,8.684036934E0
2.283485954E1,-7.799530792E0,-2.829266510E0,-2.170037384E0,8.575925129E0
2.284492654E1,-7.732470245E0,-2.867736511E0,-2.327958984E0,8.569387483E0
2.285499354E1,-7.810158691E0,-2.982547760E0,-2.518512726E0,8.731384557E0
2.286506054E1,-7.918233948E0,-3.138972473E0,-2.653082886E0,8.921346638E0
2.287512754E1,-7.969876556E0,-3.213218079E0,-2.592908020E0,8.975905233E0
2.288519454E1,-7.987539825E0,-3.287313995E0,-2.448458405E0,8.977871369E0
2.289526154E1,-7.990084534E0,-3.342848511E0,-2.345023499E0,8.973027484E0
2.290532854E1,-8.117020569E0,-3.394191742E0,-2.428699493E0,9.127165043E0
2.291539554E1,-8.333320770E0,-3.423979797E0,-2.558479614E0,9.365558747E0
2.292546254E1,-8.607400818E0,-3.379821625E0,-2.678679657E0,9.627349986E0
2.293552954E1,-8.922345886E0,-3.322939911E0,-2.762505341E0,9.913708767E0
2.294559654E1,-9.288634186E0,-3.246448975E0,-2.763403473E0,1.022030111E1
2.295566354E1,-9.662107544E0,-3.138373718E0,-2.685715027E0,1.050803393E1
2.296573054E1,-1.000803818E1,-3.089126129E0,-2.576591949E0,1.078621131E1
2.297579754E1,-1.032956955E1,-3.056493988E0,-2.461930389E0,1.105003456E1
2.298586454E1,-1.062325882E1,-2.994522858E0,-2.262694702E0,1.126679113E1
2.299593154E1,-1.092518097E1,-2.899320831E0,-2.044448547E0,1.148674934E1
2.300599854E1,-1.130104935E1,-2.857857056E0,-1.889820099E0,1.180900010E1
2.301606554E1,-1.171538773E1,-2.942431183E0,-1.869761810E0,1.222310190E1
2.302613254E1,-1.208332260E1,-3.044219513E0,-1.929786987E0,1.260944231E1
2.303619954E1,-1.229947311E1,-3.183130646E0,-1.976938934E0,1.285759103E1
2.304626654E1,-1.251322861E1,-3.366948395E0,-1.941462708E0,1.310291987E1
2.305633354E1,-1.306243652E1,-3.822451172E0,-2.082319794E0,1.376860329E1
2.306640054E1,-1.379815659E1,-4.566254425E0,-2.414179688E0,1.473323007E1
2.307646754E1,-1.426114380E1,-5.266348572E0,-2.607577515E0,1.542446467E1
2.308653454E1,-1.437924820E1,-5.728737030E0,-2.311792603E0,1.565009878E1
2.309660154E1,-1.441143127E1,-6.078709259E0,-1.689237213E0,1.573192868E1
2.310666854E1,-1.448492844E1,-6.368356934E0,-1.039588165E0,1.585717079E1
2.311673454E1,-1.453836731E1,-6.356980591E0,-3.691323853E-1,1.587172281E1
2.312680154E1,-1.446921112E1,-6.079457703E0,1.896556091E-1,1.569566328E1
2.313686854E1,-1.439361832E1,-5.666167145E0,5.098397827E-1,1.547713265E1
2.314693554E1,-1.438763077E1,-5.412145386E0,4.709207153E-1,1.537910931E1
2.315700254E1,-1.427147232E1,-5.424120483E0,4.520599365E-2,1.526754888E1
2.316706954E1,-1.376672195E1,-5.533992004E0,-4.932243347E-1,1.484557076E1
2.317713654E1,-1.315554291E1,-5.767356720E0,-9.226812744E-1,1.439381997E1
2.318720354E1,-1.276814850E1,-6.024971008E0,-1.178499298E0,1.416738340E1
2.319727054E1,-1.246143631E1,-6.316864014E0,-1.479373627E0,1.404915343E1
2.320733754E1,-1.224289078E1,-6.696474609E0,-1.722318420E0,1.406049528E1
2.321740454E1,-1.196596664E1,-7.147935791E0,-1.863175507E0,1.406231726E1
2.322747154E1,-1.166853516E1,-7.445666656E0,-1.840273132E0,1.396349777E1
2.323753854E1,-1.140178986E1,-7.646099854E0,-1.711391144E0,1.383446835E1
2.324760554E1,-1.115106125E1,-7.753426666E0,-1.495390320E0,1.366374708E1
2.325767254E1,-1.093071945E1,-7.764353943E0,-1.338815918E0,1.347435520E1
2.326773954E1,-1.067879333E1,-7.760312347E0,-1.326840820E0,1.326723714E1
2.327780654E1,-1.028780640E1,-7.619754639E0,-1.300495605E0,1.286821316E1
2.328787354E1,-9.810000000E0,-7.325765991E0,-1.337768097E0,1.231635380E1
2.329794054E1,-9.327702942E0,-6.991660767E0,-1.457219696E0,1.174788712E1
2.330800754E1,-8.874146118E0,-6.657256165E0,-1.556912384E0,1.120238837E1
2.331807454E1,-8.462951202E0,-6.324947205E0,-1.666035461E0,1.069589521E1
2.332814154E1,-8.084687805E0,-6.015540619E0,-1.783391418E0,1.023373787E1
2.333820854E1,-7.752678223E0,-5.826483765E0,-1.924996948E0,9.887241574E0
2.334827554E1,-7.439379730E0,-5.653742981E0,-2.028132477E0,9.561511481E0
2.335834254E1,-7.179370422E0,-5.539380798E0,-2.082619171E0,9.304052983E0
2.336840954E1,-7.006180573E0,-5.494474182E0,-2.063459015E0,9.139675917E0
2.337847654E1,-6.840175781E0,-5.484445038E0,-1.990111542E0,8.990421906E0
2.338854354E1,-6.751859436E0,-5.625601501E0,-1.934876404E0,8.998819078E0
2.339861054E1,-6.667434998E0,-5.829776917E0,-1.889820099E0,9.056070249E0
2.340867754E1,-6.519991608E0,-6.016887817E0,-1.806443481E0,9.054085687E0
2.341874454E1,-6.326444092E0,-6.213728485E0,-1.697769470E0,9.028662011E0
2.342881054E1,-6.194418640E0,-6.413263550E0,-1.618434448E0,9.062014219E0
2.343887754E1,-6.093079376E0,-6.546785889E0,-1.535955963E0,9.074424636E0
2.344894454E1,-6.114784241E0,-6.665189667E0,-1.426832886E0,9.157029632E0
2.345901154E1,-6.112987976E0,-6.628515930E0,-1.227148132E0,9.100095492E0
2.346907854E1,-6.154601440E0,-6.574478302E0,-1.046024780E0,9.066258968E0
2.347914554E1,-6.305487671E0,-6.607409821E0,-1.052311707E0,9.193715203E0
2.348921267E1,-6.491850128E0,-6.701414337E0,-1.200653229E0,9.407158996E0
2.349927967E1,-6.582860870E0,-6.852150879E0,-1.412612457E0,9.606326190E0
2.350934667E1,-6.674170990E0,-7.055577850E0,-1.708996124E0,9.861359184E0
2.351941367E1,-6.670877838E0,-7.298522644E0,-1.986219635E0,1.008534146E1
2.352948067E1,-6.576424255E0,-7.453600159E0,-2.133213959E0,1.016642086E1
2.353954767E1,-6.487808533E0,-7.599995728E0,-2.206262054E0,1.023323931E1
2.354961467E1,-6.398594055E0,-7.714208221E0,-2.224823456E0,1.026649179E1
2.355968167E1,-6.398893433E0,-7.756420441E0,-2.156116333E0,1.028380926E1
2.356974867E1,-6.438411255E0,-7.709268494E0,-2.063758392E0,1.025402647E1
2.357981567E1,-6.478827209E0,-7.638765106E0,-2.021995239E0,1.021833642E1
2.358988267E1,-6.751709747E0,-7.731272736E0,-2.195334778E0,1.049655455E1
2.359994967E1,-7.131769409E0,-7.984995117E0,-2.476150818E0,1.098879451E1
2.361001667E1,-7.417674866E0,-8.199349365E0,-2.793790283E0,1.140423143E1
2.362008367E1,-7.460785217E0,-8.224497070E0,-2.970872040E0,1.149485749E1
2.363015067E1,-7.549550629E0,-8.146060181E0,-3.139122162E0,1.154158131E1
2.364021767E1,-7.771089935E0,-8.153843994E0,-3.330424347E0,1.174592427E1
2.365028467E1,-7.935897217E0,-8.179889832E0,-3.387306061E0,1.188961331E1
2.366035167E1,-7.854765930E0,-8.097860413E0,-3.170107727E0,1.171845869E1
2.367041867E1,-7.739954681E0,-7.887547760E0,-2.703378296E0,1.137666745E1
2.368048567E1,-7.637118530E0,-7.578590240E0,-2.125879211E0,1.096722262E1
2.369055267E1,-7.718698883E0,-7.178621979E0,-1.651066589E0,1.066943986E1
2.370061967E1,-7.998467102E0,-6.777007141E0,-1.459914093E0,1.058464222E1
2.371068667E1,-8.394244080E0,-6.471941528E0,-1.554667053E0,1.071290579E1
2.372075367E1,-8.590485992E0,-6.248007202E0,-1.749861145E0,1.076550313E1
2.373081967E1,-8.640032959E0,-6.109694824E0,-1.954785004E0,1.076102805E1
2.374088667E1,-8.745713196E0,-6.138285370E0,-2.164798279E0,1.090194470E1
2.375095367E1,-8.758885803E0,-6.207142181E0,-2.334844666E0,1.098627299E1
2.376102067E1,-8.779393158E0,-6.285878448E0,-2.496059418E0,1.108243316E1
2.377108767E1,-8.860674133E0,-6.231242065E0,-2.648741913E0,1.115149127E1
2.378115467E1,-8.952283630E0,-6.084996185E0,-2.940634918E0,1.121685760E1
2.379122167E1,-8.984616394E0,-5.888155518E0,-3.334465942E0,1.124777179E1
2.380128867E1,-8.888965302E0,-5.612578583E0,-3.623664551E0,1.111960823E1
2.381135567E1,-8.729846191E0,-5.312901764E0,-3.856879578E0,1.092303345E1
2.382142267E1,-8.476872253E0,-4.996310120E0,-3.971840515E0,1.061112600E1
2.383148967E1,-8.305328979E0,-4.725074158E0,-3.896098022E0,1.031912763E1
2.384155667E1,-8.115074615E0,-4.396956482E0,-3.615431671E0,9.912568208E0
2.385162367E1,-7.940986633E0,-4.083358612E0,-3.205583954E0,9.487299655E0
2.386169067E1,-7.812254333E0,-3.877536621E0,-2.749632111E0,9.144784566E0
2.387175767E1,-7.729177094E0,-3.771856384E0,-2.339934082E0,8.913044970E0
2.388182467E1,-7.669002228E0,-3.724704437E0,-2.037413177E0,8.765732757E0
2.389189167E1,-7.652237091E0,-3.677552490E0,-1.878294067E0,8.695350103E0
2.390195867E1,-7.605534210E0,-3.592529297E0,-1.830543365E0,8.608211567E0
2.391202567E1,-7.642956390E0,-3.561843109E0,-1.972148895E0,8.659727477E0
2.392209267E1,-7.646848297E0,-3.500620422E0,-2.187401276E0,8.689842148E0
2.393215967E1,-7.622449036E0,-3.367247772E0,-2.357896729E0,8.660240403E0
2.394222667E1,-7.720495148E0,-3.280877380E0,-2.506837006E0,8.755251766E0
2.395229367E1,-7.911348267E0,-3.274141388E0,-2.686014404E0,8.973522530E0
2.396236067E1,-8.103698273E0,-3.319497070E0,-2.760858765E0,9.182119996E0
2.397242767E1,-8.368497620E0,-3.432961121E0,-2.781515808E0,9.463287201E0
2.398249467E1,-8.594677277E0,-3.534450073E0,-2.656376038E0,9.665254702E0
2.399256167E1,-8.680897980E0,-3.536246338E0,-2.387235718E0,9.672741197E0
2.400262767E1,-8.712631989E0,-3.456911316E0,-2.152523804E0,9.617356744E0
2.401269467E1,-8.806935883E0,-3.354075165E0,-2.030976563E0,9.640373730E0
2.402276167E1,-8.973689117E0,-3.228336639E0,-2.008223877E0,9.745882052E0
2.403282867E1,-9.203012238E0,-3.107537842E0,-2.044598236E0,9.926359233E0
2.404289567E1,-9.452094269E0,-3.057841187E0,-2.134710846E0,1.016117460E1
2.405296267E1,-9.732161865E0,-3.065924377E0,-2.271676025E0,1.045348644E1
2.406302967E1,-1.003258713E1,-3.090922394E0,-2.319426727E0,1.075110906E1
2.407309667E1,-1.027942383E1,-3.110531616E0,-2.309696960E0,1.098529295E1
2.408316367E1,-1.064705933E1,-3.109334106E0,-2.295925598E0,1.132691949E1
2.409323067E1,-1.108789261E1,-3.077899475E0,-2.245480499E0,1.172420617E1
2.410329767E1,-1.142005188E1,-3.035836945E0,-2.198627930E0,1.201947818E1
2.411336467E1,-1.174652298E1,-3.051853638E0,-2.179018707E0,1.233056103E1
2.412343167E1,-1.204844513E1,-3.121309204E0,-2.166145477E0,1.263328094E1
2.413349867E1,-1.253792725E1,-3.275189209E0,-2.193239136E0,1.314293658E1
2.414356567E1,-1.326721069E1,-3.713777161E0,-2.385589142E0,1.398220497E1
2.415363267E1,-1.404170013E1,-4.346960449E0,-2.648741913E0,1.493590444E1
2.416369967E1,-1.454330704E1,-4.865931244E0,-2.657872925E0,1.556436169E1
2.417376667E1,-1.476379852E1,-5.025798798E0,-2.256407776E0,1.575816539E1
2.418383367E1,-1.504790771E1,-5.063520355E0,-1.692530365E0,1.596694786E1
2.419390067E1,-1.544727722E1,-5.142106934E0,-1.306782532E0,1.633301313E1
2.420396767E1,-1.562016769E1,-5.004093933E0,-8.996292114E-1,1.642680516E1
2.421403467E1,-1.549772232E1,-4.636757812E0,-3.830534363E-1,1.618102747E1
2.422410167E1,-1.524130554E1,-4.294270020E0,5.957611084E-2,1.583482551E1
2.423416867E1,-1.493130020E1,-4.238585815E0,1.336720276E-1,1.552182991E1
2.424423567E1,-1.444795532E1,-4.492607574E0,-9.026229858E-2,1.513060088E1
2.425430267E1,-1.361628479E1,-4.885690155E0,-5.367837524E-1,1.447623282E1
2.426436967E1,-1.296573761E1,-5.361251221E0,-1.005309448E0,1.406641438E1
2.427443567E1,-1.258208542E1,-5.835315399E0,-1.355730743E0,1.393548654E1
2.428450267E1,-1.233165619E1,-6.355633392E0,-1.683399353E0,1.397489369E1
2.429456967E1,-1.220921082E1,-6.887926483E0,-1.953437805E0,1.415359598E1
2.430463667E1,-1.214694031E1,-7.321574707E0,-2.094444580E0,1.433667720E1
2.431470367E1,-1.204365509E1,-7.657476196E0,-2.072590027E0,1.442158795E1
2.432477067E1,-1.187510559E1,-7.824977875E0,-1.890718231E0,1.434654059E1
2.433483767E1,-1.168065994E1,-7.925718384E0,-1.663640442E0,1.421346292E1
2.434490467E1,-1.143966110E1,-7.981552277E0,-1.458866272E0,1.402495325E1
2.435497167E1,-1.106528961E1,-7.908204803E0,-1.323397980E0,1.366498151E1
2.436503867E1,-1.059137512E1,-7.773335266E0,-1.216071167E0,1.319396821E1
2.437510567E1,-1.006626709E1,-7.542814636E0,-1.142873383E0,1.263051643E1
2.438517267E1,-9.541608124E0,-7.262297974E0,-1.160686340E0,1.204701001E1
2.439523967E1,-9.105864258E0,-6.987170105E0,-1.262624359E0,1.154692731E1
2.440530667E1,-8.688083038E0,-6.684200134E0,-1.366658020E0,1.104667699E1
2.441537367E1,-8.328381042E0,-6.413862305E0,-1.505569153E0,1.061914775E1
2.442544067E1,-8.031997375E0,-6.219416656E0,-1.652114410E0,1.029191952E1
2.443550767E1,-7.749385071E0,-6.039790192E0,-1.765129395E0,9.982370275E0
2.444557467E1,-7.525301056E0,-5.926326141E0,-1.833986206E0,9.752692086E0
2.445564167E1,-7.341632996E0,-5.873336334E0,-1.863175507E0,9.584731488E0
2.446570867E1,-7.152875519E0,-5.896837463E0,-1.811832275E0,9.445583966E0
2.447577567E1,-7.043003998E0,-6.028413849E0,-1.772763519E0,9.438663536E0
2.448584267E1,-6.894961853E0,-6.264472961E0,-1.692530365E0,9.468303939E0
2.449590942E1,-6.700067139E0,-6.421646118E0,-1.481469269E0,9.398041803E0
2.450597642E1,-6.497388611E0,-6.505920868E0,-1.292711792E0,9.285158527E0
2.451604342E1,-6.338269501E0,-6.604266357E0,-1.169967041E0,9.228153513E0
2.452611042E1,-6.324647827E0,-6.683751068E0,-1.127455444E0,9.270644760E0
2.453617642E1,-6.184688873E0,-6.570736084E0,-1.096619568E0,9.089968296E0
2.454624342E1,-6.142027588E0,-6.475833435E0,-1.153201904E0,8.999488663E0
2.455631042E1,-6.098168793E0,-6.389762421E0,-1.299896851E0,8.927847346E0
2.456637742E1,-6.144272919E0,-6.388564911E0,-1.476379852E0,8.985852702E0
2.457644442E1,-6.312223663E0,-6.606212311E0,-1.791923676E0,9.311133074E0
2.458651142E1,-6.482419739E0,-6.990163879E0,-2.070045319E0,9.755472533E0
2.459657842E1,-6.651268616E0,-7.478298798E0,-2.259850616E0,1.026017797E1
2.460664542E1,-6.758595428E0,-7.957003326E0,-2.340832214E0,1.069915929E1
2.461671242E1,-6.744674377E0,-8.301886139E0,-2.257305908E0,1.093194291E1
2.462677942E1,-6.653663635E0,-8.511899414E0,-2.027982788E0,1.099256047E1
2.463684642E1,-6.428980865E0,-8.553063812E0,-1.692530365E0,1.083288302E1
2.464691342E1,-6.259682922E0,-8.523724823E0,-1.468146973E0,1.067674907E1
2.465698042E1,-6.258186035E0,-8.488248596E0,-1.449884949E0,1.064506567E1
2.466704742E1,-6.534810791E0,-8.558751984E0,-1.682351532E0,1.089891253E1
2.467711442E1,-6.976691895E0,-8.693322144E0,-2.092348938E0,1.134134047E1
2.468718142E1,-7.405999146E0,-8.732989655E0,-2.532882843E0,1.172729411E1
2.469724842E1,-7.532486115E0,-8.610993347E0,-2.850522308E0,1.179037874E1
2.470731542E1,-7.508386230E0,-8.452772369E0,-3.182232513E0,1.174528962E1
2.471738242E1,-7.388335876E0,-8.315208435E0,-3.438499603E0,1.164274357E1
2.472744942E1,-7.242688751E0,-8.200546875E0,-3.610941010E0,1.152147579E1
2.473751642E1,-7.156468048E0,-8.036787415E0,-3.585044861E0,1.134273043E1
2.474758342E1,-7.106172638E0,-7.778125305E0,-3.203638000E0,1.101182180E1
2.475765042E1,-7.231162720E0,-7.395970001E0,-2.425855408E0,1.062425814E1
2.476771742E1,-7.486681366E0,-6.957382050E0,-1.730102234E0,1.036575210E1
2.477778342E1,-7.893086243E0,-6.658004608E0,-1.475032654E0,1.043099023E1
2.478785042E1,-8.345744934E0,-6.449338531E0,-1.540147247E0,1.065915004E1
2.479791742E1,-8.593330078E0,-6.199807434E0,-1.745370483E0,1.073914578E1
2.480798442E1,-8.720864868E0,-5.998176727E0,-2.062411194E0,1.078355915E1
2.481805142E1,-8.775201874E0,-5.873785400E0,-2.506088562E0,1.085292600E1
2.482811842E1,-8.813372498E0,-5.805826721E0,-2.963836670E0,1.096209316E1
2.483818542E1,-8.801098022E0,-5.744753723E0,-3.301534424E0,1.101642643E1
2.484825242E1,-8.863368530E0,-5.692212982E0,-3.553460541E0,1.111699924E1
2.485831942E1,-9.006620636E0,-5.674100647E0,-3.700754242E0,1.126988090E1
2.486838642E1,-9.051676941E0,-5.625601501E0,-3.711531830E0,1.128519899E1
2.487845342E1,-8.985813904E0,-5.472769318E0,-3.614533539E0,1.112478801E1
2.488852042E1,-8.829688568E0,-5.307363281E0,-3.502566376E0,1.088115235E1
2.489858742E1,-8.666527863E0,-5.137915649E0,-3.388054504E0,1.062947768E1
2.490865442E1,-8.518186340E0,-4.951852570E0,-3.207829285E0,1.036197429E1
2.491872142E1,-8.423583069E0,-4.720733185E0,-2.959495697E0,1.009953901E1
2.492878842E1,-8.311166840E0,-4.484374695E0,-2.647694092E0,9.807925094E0
2.493885542E1,-8.271349640E0,-4.207151184E0,-2.315834198E0,9.564435895E0
2.494892242E1,-8.260721741E0,-3.959865417E0,-2.072590027E0,9.392320652E0
2.495898942E1,-8.241411896E0,-3.741020508E0,-1.857637024E0,9.239422048E0
2.496905642E1,-8.219557343E0,-3.577859802E0,-1.768123169E0,9.137202155E0
2.497912342E1,-8.140372009E0,-3.476071472E0,-1.733994141E0,9.019726438E0
2.498919042E1,-8.123756561E0,-3.434907074E0,-1.786684570E0,8.999236025E0
2.499925742E1,-8.096064148E0,-3.452869720E0,-1.914818115E0,9.007502007E0
2.500932342E1,-8.056845703E0,-3.513044586E0,-2.060016174E0,9.027619375E0
2.501939042E1,-8.100255432E0,-3.661386108E0,-2.140848083E0,9.143474002E0
2.502945742E1,-8.178842010E0,-3.760180664E0,-2.115251312E0,9.246983474E0
2.503952442E1,-8.251141663E0,-3.837420044E0,-1.943258972E0,9.305019439E0
2.504959142E1,-8.385711823E0,-3.926185455E0,-1.737886047E0,9.421005409E0
2.505965842E1,-8.588390350E0,-4.015998688E0,-1.596280518E0,9.614406157E0
2.506972542E1,-8.716523895E0,-4.047433319E0,-1.467398529E0,9.721767521E0
2.507979242E1,-8.907377014E0,-4.007017365E0,-1.399888916E0,9.866977369E0
2.508985942E1,-9.100475464E0,-3.918850708E0,-1.325194244E0,9.996608641E0
2.509992642E1,-9.150172119E0,-3.714824982E0,-1.237326965E0,9.952715834E0
2.510999342E1,-9.240883484E0,-3.458258514E0,-1.196911011E0,9.939118446E0
2.512006042E1,-9.392667847E0,-3.253035278E0,-1.162332916E0,1.000777026E1
2.513012742E1,-9.597741394E0,-2.979853363E0,-1.121018829E0,1.011201509E1
2.514019442E1,-1.001642075E1,-2.892285461E0,-1.272803192E0,1.050304850E1
2.515026142E1,-1.038106247E1,-2.815495148E0,-1.465452576E0,1.085546048E1
2.516032842E1,-1.066262695E1,-2.737956390E0,-1.634600830E0,1.112923801E1
2.517039542E1,-1.088446564E1,-2.726580048E0,-1.780397644E0,1.136114637E1
2.518046242E1,-1.114327744E1,-2.833906860E0,-1.941163330E0,1.166069360E1
2.519052942E1,-1.137888748E1,-2.994971924E0,-1.935774536E0,1.192460315E1
2.520059642E1,-1.165087189E1,-3.144660645E0,-1.848056946E0,1.220848151E1
2.521066342E1,-1.215681976E1,-3.330124969E0,-1.809736633E0,1.273393677E1
2.522073042E1,-1.294223648E1,-3.688928833E0,-1.916015625E0,1.359341006E1
2.523079742E1,-1.394919250E1,-4.271517334E0,-2.117047577E0,1.474136094E1
2.524086342E1,-1.494552063E1,-4.913532257E0,-2.267335052E0,1.589503678E1
2.525093042E1,-1.569591019E1,-5.337151337E0,-2.168989563E0,1.671978758E1
2.526099742E1,-1.617805756E1,-5.436694336E0,-1.720671844E0,1.715365568E1
2.527106442E1,-1.649943924E1,-5.298531647E0,-1.111289062E0,1.736493295E1
2.528113142E1,-1.669777679E1,-5.009931793E0,-5.872288513E-1,1.744305031E1
2.529119842E1,-1.661978897E1,-4.592300262E0,-1.549278259E-1,1.724327723E1
2.530126542E1,-1.616713028E1,-4.044738922E0,2.674937439E-1,1.666756033E1
2.531133242E1,-1.565384766E1,-3.885919189E0,3.844006348E-1,1.613353892E1
2.532139942E1,-1.492710892E1,-4.103416901E0,2.423460388E-1,1.548274338E1
2.533146642E1,-1.391611130E1,-4.630620575E0,-2.719844055E-1,1.466883690E1
2.534153342E1,-1.310464874E1,-5.263504486E0,-8.505313110E-1,1.414778080E1
2.535160042E1,-1.243075012E1,-5.816155243E0,-1.286574554E0,1.378428397E1
2.536166742E1,-1.191402466E1,-6.429878998E0,-1.714384918E0,1.364648098E1
2.537173442E1,-1.155117920E1,-7.057972870E0,-1.979783020E0,1.368079905E1
2.538180142E1,-1.125389740E1,-7.613467712E0,-2.042652283E0,1.373999729E1
2.539186842E1,-1.104762634E1,-8.076305237E0,-1.951342163E0,1.382333138E1
2.540193542E1,-1.070768326E1,-8.317753143E0,-1.616787872E0,1.365479773E1
2.541200242E1,-1.057550812E1,-8.370593262E0,-1.181193695E0,1.353895942E1
2.542206942E1,-1.052641022E1,-8.360713806E0,-8.298742676E-1,1.346831611E1
2.543213642E1,-1.036250107E1,-8.096064148E0,-5.620811462E-1,1.316220416E1
2.544220342E1,-1.023376877E1,-7.784711609E0,-5.318440247E-1,1.286913424E1
2.545226942E1,-9.960886230E0,-7.452103271E0,-6.713539124E-1,1.245808227E1
2.546233642E1,-9.632618866E0,-7.073989563E0,-9.857002258E-1,1.199167542E1
2.547240342E1,-9.271719360E0,-6.743327179E0,-1.374890900E0,1.154675566E1
2.548247042E1,-8.966953125E0,-6.412964172E0,-1.695224762E0,1.115375026E1
2.549253721E1,-8.686885529E0,-6.171366577E0,-1.963466949E0,1.083526410E1
2.550260421E1,-8.501121826E0,-6.027964783E0,-2.115101624E0,1.063386508E1
